period_date,year,quarter,year_quarter,mx_state,mx_municipality,remittances_musd
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Turicato,0.919373
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Tuxpan,3.359859
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Tuzantla,3.015967
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Tzintzuntzan,0.253238
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Tzitzio,0
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Uruapan,35.167771
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Venustiano Carranza,2.040629
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Villamar,0.728001
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Vista Hermosa,0.317992
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Yurecuaro,5.330096
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Zacapu,13.457584
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Zamora,29.575602
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Zinaparo,0.263971
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Zinapecuaro,11.674154
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Ziracuaretiro,0.070369
2014-07-01,2014,3,2014Q3,Michoacan De Ocampo,Zitacuaro,16.019721
2014-07-01,2014,3,2014Q3,Morelos,Amacuzac,0.484357
2014-07-01,2014,3,2014Q3,Morelos,Atlatlahucan,0.773865
2014-07-01,2014,3,2014Q3,Morelos,Axochiapan,12.216835
2014-07-01,2014,3,2014Q3,Morelos,Ayala,1.424195
2014-07-01,2014,3,2014Q3,Morelos,Coatlan Del Rio,0.012859
2014-07-01,2014,3,2014Q3,Morelos,Cuautla,29.971964
2014-07-01,2014,3,2014Q3,Morelos,Cuernavaca,25.579598
2014-07-01,2014,3,2014Q3,Morelos,Emiliano Zapata,3.064305
2014-07-01,2014,3,2014Q3,Morelos,Huitzilac,0.057482
2014-07-01,2014,3,2014Q3,Morelos,Jantetelco,3.308826
2014-07-01,2014,3,2014Q3,Morelos,Jiutepec,9.525014
2014-07-01,2014,3,2014Q3,Morelos,Jojutla,11.843466
2014-07-01,2014,3,2014Q3,Morelos,Jonacatepec De Leandro Valle,1.446593
2014-07-01,2014,3,2014Q3,Morelos,Mazatepec,0.718392
2014-07-01,2014,3,2014Q3,Morelos,Miacatlan,3.033026
2014-07-01,2014,3,2014Q3,Morelos,Ocuituco,0.084546
2014-07-01,2014,3,2014Q3,Morelos,Puente De Ixtla,5.321725
2014-07-01,2014,3,2014Q3,Morelos,Temixco,7.277584
2014-07-01,2014,3,2014Q3,Morelos,Temoac,0.004846
2014-07-01,2014,3,2014Q3,Morelos,Tepalcingo,1.767072
2014-07-01,2014,3,2014Q3,Morelos,Tepoztlan,2.864315
2014-07-01,2014,3,2014Q3,Morelos,Tetecala,1.581606
2014-07-01,2014,3,2014Q3,Morelos,Tetela Del Volcan,0.878341
2014-07-01,2014,3,2014Q3,Morelos,Tlalnepantla,0
2014-07-01,2014,3,2014Q3,Morelos,Tlaltizapan De Zapata,0.807912
2014-07-01,2014,3,2014Q3,Morelos,Tlaquiltenango,0.487328
2014-07-01,2014,3,2014Q3,Morelos,Tlayacapan,0.742506
2014-07-01,2014,3,2014Q3,Morelos,Totolapan,0
2014-07-01,2014,3,2014Q3,Morelos,Xochitepec,1.832911
2014-07-01,2014,3,2014Q3,Morelos,Yautepec,4.754519
2014-07-01,2014,3,2014Q3,Morelos,Yecapixtla,1.479059
2014-07-01,2014,3,2014Q3,Morelos,Zacatepec,2.479971
2014-07-01,2014,3,2014Q3,Morelos,Zacualpan De Amilpas,0.001545
2014-07-01,2014,3,2014Q3,Nayarit,Acaponeta,3.023574
2014-07-01,2014,3,2014Q3,Nayarit,Ahuacatlan,1.074009
2014-07-01,2014,3,2014Q3,Nayarit,Amatlan De Canas,2.311563
2014-07-01,2014,3,2014Q3,Nayarit,Bahia De Banderas,4.180206
2014-07-01,2014,3,2014Q3,Nayarit,Compostela,7.081576
2014-07-01,2014,3,2014Q3,Nayarit,Del Nayar,0.388928
2014-07-01,2014,3,2014Q3,Nayarit,Huajicori,0
2014-07-01,2014,3,2014Q3,Nayarit,Ixtlan Del Rio,8.37432
2014-07-01,2014,3,2014Q3,Nayarit,Jala,0.395637
2014-07-01,2014,3,2014Q3,Nayarit,La Yesca,0.603137
2014-07-01,2014,3,2014Q3,Nayarit,Rosamorada,0.911548
2014-07-01,2014,3,2014Q3,Nayarit,Ruiz,4.884332
2014-07-01,2014,3,2014Q3,Nayarit,San Blas,1.67923
2014-07-01,2014,3,2014Q3,Nayarit,San Pedro Lagunillas,0.239537
2014-07-01,2014,3,2014Q3,Nayarit,Santa Maria Del Oro,0.797855
2014-07-01,2014,3,2014Q3,Nayarit,Santiago Ixcuintla,15.708451
2014-07-01,2014,3,2014Q3,Nayarit,Tecuala,1.995745
2014-07-01,2014,3,2014Q3,Nayarit,Tepic,34.616647
2014-07-01,2014,3,2014Q3,Nayarit,Tuxpan,4.995355
2014-07-01,2014,3,2014Q3,Nayarit,Xalisco,6.355194
2014-07-01,2014,3,2014Q3,Nuevo Leon,Abasolo,0.002162
2014-07-01,2014,3,2014Q3,Nuevo Leon,Agualeguas,0.573466
2014-07-01,2014,3,2014Q3,Nuevo Leon,Allende,2.539261
2014-07-01,2014,3,2014Q3,Nuevo Leon,Anahuac,1.387069
2014-07-01,2014,3,2014Q3,Nuevo Leon,Apodaca,9.538545
2014-07-01,2014,3,2014Q3,Nuevo Leon,Aramberri,0.096173
2014-07-01,2014,3,2014Q3,Nuevo Leon,Bustamante,0.275212
2014-07-01,2014,3,2014Q3,Nuevo Leon,Cadereyta Jimenez,3.668214
2014-07-01,2014,3,2014Q3,Nuevo Leon,Cerralvo,1.330439
2014-07-01,2014,3,2014Q3,Nuevo Leon,China,1.29684
2014-07-01,2014,3,2014Q3,Nuevo Leon,Cienega De Flores,1.155128
2014-07-01,2014,3,2014Q3,Nuevo Leon,Doctor Arroyo,5.263667
2014-07-01,2014,3,2014Q3,Nuevo Leon,Doctor Coss,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Doctor Gonzalez,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,El Carmen,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Galeana,1.086062
2014-07-01,2014,3,2014Q3,Nuevo Leon,Garcia,1.835647
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Bravo,0.211506
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Escobedo,9.55369
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Teran,1.042171
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Trevino,0.009386
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Zaragoza,0.133402
2014-07-01,2014,3,2014Q3,Nuevo Leon,General Zuazua,0.248799
2014-07-01,2014,3,2014Q3,Nuevo Leon,Guadalupe,22.992653
2014-07-01,2014,3,2014Q3,Nuevo Leon,Hidalgo,1.033601
2014-07-01,2014,3,2014Q3,Nuevo Leon,Higueras,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Hualahuises,0.346354
2014-07-01,2014,3,2014Q3,Nuevo Leon,Iturbide,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Juarez,3.307146
2014-07-01,2014,3,2014Q3,Nuevo Leon,Lampazos De Naranjo,0.337166
2014-07-01,2014,3,2014Q3,Nuevo Leon,Linares,8.644488
2014-07-01,2014,3,2014Q3,Nuevo Leon,Los Aldamas,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Los Herreras,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Los Ramones,0.444017
2014-07-01,2014,3,2014Q3,Nuevo Leon,Marin,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Melchor Ocampo,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Mier Y Noriega,0.873227
2014-07-01,2014,3,2014Q3,Nuevo Leon,Mina,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Montemorelos,5.426825
2014-07-01,2014,3,2014Q3,Nuevo Leon,Monterrey,42.949556
2014-07-01,2014,3,2014Q3,Nuevo Leon,Paras,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Pesqueria,0.099608
2014-07-01,2014,3,2014Q3,Nuevo Leon,Rayones,3.2e-4
2014-07-01,2014,3,2014Q3,Nuevo Leon,Sabinas Hidalgo,4.017474
2014-07-01,2014,3,2014Q3,Nuevo Leon,Salinas Victoria,0.010845
2014-07-01,2014,3,2014Q3,Nuevo Leon,San Nicolas De Los Garza,15.423132
2014-07-01,2014,3,2014Q3,Nuevo Leon,San Pedro Garza Garcia,4.15097
2014-07-01,2014,3,2014Q3,Nuevo Leon,Santa Catarina,7.182544
2014-07-01,2014,3,2014Q3,Nuevo Leon,Santiago,1.291867
2014-07-01,2014,3,2014Q3,Nuevo Leon,Vallecillo,0
2014-07-01,2014,3,2014Q3,Nuevo Leon,Villaldama,0
2014-07-01,2014,3,2014Q3,Oaxaca,Abejones,0
2014-07-01,2014,3,2014Q3,Oaxaca,Acatlan De Perez Figueroa,0.960909
2014-07-01,2014,3,2014Q3,Oaxaca,Animas Trujano,0
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Cacalotepec,5.1e-5
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Cuyotepeji,0
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Ixtaltepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Nochixtlan,4.185906
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Ocotlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,Asuncion Tlacolulita,0
2014-07-01,2014,3,2014Q3,Oaxaca,Ayoquezco De Aldama,2.27811
2014-07-01,2014,3,2014Q3,Oaxaca,Ayotzintepec,0.015654
2014-07-01,2014,3,2014Q3,Oaxaca,Calihuala,0.386378
2014-07-01,2014,3,2014Q3,Oaxaca,Candelaria Loxicha,0.282575
2014-07-01,2014,3,2014Q3,Oaxaca,Capulalpam De Mendez,0
2014-07-01,2014,3,2014Q3,Oaxaca,Chahuites,0.673152
2014-07-01,2014,3,2014Q3,Oaxaca,Chalcatongo De Hidalgo,1.624312
2014-07-01,2014,3,2014Q3,Oaxaca,Chiquihuitlan De Benito Juarez,0
2014-07-01,2014,3,2014Q3,Oaxaca,Cienega De Zimatlan,0.402739
2014-07-01,2014,3,2014Q3,Oaxaca,Ciudad Ixtepec,0.227807
2014-07-01,2014,3,2014Q3,Oaxaca,Coatecas Altas,0
2014-07-01,2014,3,2014Q3,Oaxaca,Coicoyan De Las Flores,0
2014-07-01,2014,3,2014Q3,Oaxaca,Concepcion Buenavista,0
2014-07-01,2014,3,2014Q3,Oaxaca,Concepcion Papalo,0
2014-07-01,2014,3,2014Q3,Oaxaca,Constancia Del Rosario,0
2014-07-01,2014,3,2014Q3,Oaxaca,Cosolapa,0.041097
2014-07-01,2014,3,2014Q3,Oaxaca,Cosoltepec,2.66e-4
2014-07-01,2014,3,2014Q3,Oaxaca,Cuilapam De Guerrero,0.001968
2014-07-01,2014,3,2014Q3,Oaxaca,Cuyamecalco Villa De Zaragoza,0
2014-07-01,2014,3,2014Q3,Oaxaca,El Barrio De La Soledad,0.056536
2014-07-01,2014,3,2014Q3,Oaxaca,El Espinal,0.009936
2014-07-01,2014,3,2014Q3,Oaxaca,Eloxochitlan De Flores Magon,0
2014-07-01,2014,3,2014Q3,Oaxaca,Fresnillo De Trujano,0
2014-07-01,2014,3,2014Q3,Oaxaca,Guadalupe De Ramirez,0
2014-07-01,2014,3,2014Q3,Oaxaca,Guadalupe Etla,0
2014-07-01,2014,3,2014Q3,Oaxaca,Guelatao De Juarez,0.023008
2014-07-01,2014,3,2014Q3,Oaxaca,Guevea De Humboldt,0.00142
2014-07-01,2014,3,2014Q3,Oaxaca,Heroica Ciudad De Ejutla De Crespo,9.492336
2014-07-01,2014,3,2014Q3,Oaxaca,Heroica Ciudad De Huajuapan De Leon,20.766756
2014-07-01,2014,3,2014Q3,Oaxaca,Heroica Ciudad De Juchitan De Zaragoza,2.398099
2014-07-01,2014,3,2014Q3,Oaxaca,Heroica Ciudad De Tlaxiaco,11.136207
2014-07-01,2014,3,2014Q3,Oaxaca,"Heroica Villa Tezoatlan De Segura Y Luna, Cuna De La Independencia De Oaxaca",0.515887
2014-07-01,2014,3,2014Q3,Oaxaca,Huautepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,Huautla De Jimenez,0.32777
2014-07-01,2014,3,2014Q3,Oaxaca,Ixpantepec Nieves,0.394958
2014-07-01,2014,3,2014Q3,Oaxaca,Ixtlan De Juarez,2.517013
2014-07-01,2014,3,2014Q3,Oaxaca,La Compania,0
2014-07-01,2014,3,2014Q3,Oaxaca,La Pe,0
2014-07-01,2014,3,2014Q3,Oaxaca,La Reforma,0.24338
2014-07-01,2014,3,2014Q3,Oaxaca,La Trinidad Vista Hermosa,0
2014-07-01,2014,3,2014Q3,Oaxaca,Loma Bonita,2.170733
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Apazco,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Jaltepec,2.1e-5
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Mixtepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Ocotlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Penasco,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Teitipac,0.021324
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Tequisistlan,0.006288
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Tlacotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Yodocono De Porfirio Diaz,0
2014-07-01,2014,3,2014Q3,Oaxaca,Magdalena Zahuatlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,Mariscala De Juarez,1.960259
2014-07-01,2014,3,2014Q3,Oaxaca,Martires De Tacubaya,0
2014-07-01,2014,3,2014Q3,Oaxaca,Matias Romero Avendano,5.844369
2014-07-01,2014,3,2014Q3,Oaxaca,Mazatlan Villa De Flores,0
2014-07-01,2014,3,2014Q3,Oaxaca,Mesones Hidalgo,4.36e-4
2014-07-01,2014,3,2014Q3,Oaxaca,Mixistlan De La Reforma,1.18e-4
2014-07-01,2014,3,2014Q3,Oaxaca,Monjas,0
2014-07-01,2014,3,2014Q3,Oaxaca,Natividad,0.031059
2014-07-01,2014,3,2014Q3,Oaxaca,Nazareno Etla,0
2014-07-01,2014,3,2014Q3,Oaxaca,Nejapa De Madero,0.551755
2014-07-01,2014,3,2014Q3,Oaxaca,Nuevo Zoquiapam,0.115247
2014-07-01,2014,3,2014Q3,Oaxaca,Oaxaca De Juarez,69.497957
2014-07-01,2014,3,2014Q3,Oaxaca,Ocotlan De Morelos,7.094082
2014-07-01,2014,3,2014Q3,Oaxaca,Pinotepa De Don Luis,4.072203
2014-07-01,2014,3,2014Q3,Oaxaca,Pluma Hidalgo,0.04341
2014-07-01,2014,3,2014Q3,Oaxaca,Putla Villa De Guerrero,13.973617
2014-07-01,2014,3,2014Q3,Oaxaca,Reforma De Pineda,0.102765
2014-07-01,2014,3,2014Q3,Oaxaca,Reyes Etla,0
2014-07-01,2014,3,2014Q3,Oaxaca,Rojas De Cuauhtemoc,0
2014-07-01,2014,3,2014Q3,Oaxaca,Salina Cruz,2.426972
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Amatengo,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Atenango,2.42e-4
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Chayuco,0.164263
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin De Las Juntas,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Etla,0.007218
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Loxicha,0.012056
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Tlacotepec,0.017176
2014-07-01,2014,3,2014Q3,Oaxaca,San Agustin Yatareni,0.540259
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Cabecera Nueva,0.609872
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Dinicuiti,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Huaxpaltepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Huayapam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Ixtlahuaca,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Lagunas,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Nuxino,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Paxtlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Sinaxtla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Solaga,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Teotilalpam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Tepetlapa,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Yaa,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Zabache,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Andres Zautla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonino Castillo Velasco,0.043345
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonino El Alto,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonino Monte Verde,0.11414
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio Acutla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio De La Cal,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio Huitepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio Nanahuatipam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio Sinicahua,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Antonio Tepetlapa,0.851105
2014-07-01,2014,3,2014Q3,Oaxaca,San Baltazar Chichicapam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Baltazar Loxicha,0.008533
2014-07-01,2014,3,2014Q3,Oaxaca,San Baltazar Yatzachi El Bajo,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolo Coyotepec,0.364858
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolo Soyaltepec,3.7e-4
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolo Yautepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolome Ayautla,0.011707
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolome Loxicha,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolome Quialana,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolome Yucuane,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Bartolome Zoogocho,0.285839
2014-07-01,2014,3,2014Q3,Oaxaca,San Bernardo Mixtepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Carlos Yautepec,0.304529
2014-07-01,2014,3,2014Q3,Oaxaca,San Cristobal Amatlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Cristobal Amoltepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Cristobal Lachirioag,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Cristobal Suchixtlahuaca,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Dionisio Del Mar,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Dionisio Ocotepec,0.433568
2014-07-01,2014,3,2014Q3,Oaxaca,San Dionisio Ocotlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Esteban Atatlahuca,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Felipe Jalapa De Diaz,0.38406
2014-07-01,2014,3,2014Q3,Oaxaca,San Felipe Tejalapam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Felipe Usila,0.008977
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Cahuacua,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Cajonos,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Chapulapa,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Chindua,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Del Mar,0.378591
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Huehuetlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Ixhuatan,0.555245
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Jaltepetongo,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Lachigolo,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Logueche,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Nuxano,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Ozolotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Sola,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Telixtlahuaca,0.557542
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Teopan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Francisco Tlapancingo,0.768319
2014-07-01,2014,3,2014Q3,Oaxaca,San Gabriel Mixtepec,0.204725
2014-07-01,2014,3,2014Q3,Oaxaca,San Ildefonso Amatlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Ildefonso Sola,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Ildefonso Villa Alta,0.919779
2014-07-01,2014,3,2014Q3,Oaxaca,San Jacinto Amilpas,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jacinto Tlacotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Coatlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Silacayoapilla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Sosola,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Taviche,1.58e-4
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Tecoatl,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jeronimo Tlacochahuaya,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jorge Nuchita,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Ayuquila,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Chiltepec,0.041024
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Del Penasco,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Del Progreso,0.01883
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Estancia Grande,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Independencia,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Lachiguiri,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Jose Tenango,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Achiutla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Atepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Atatlahuca,0.002948
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Coixtlahuaca,0.032546
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Cuicatlan,0.756822
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Guelache,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Jayacatlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Lo De Soto,0.139447
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Suchitepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Tlachichilco,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Tlacoatzintepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Tuxtepec,10.276205
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Bautista Valle Nacional,1.968671
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Cacahuatepec,1.173642
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Chicomezuchil,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Chilateca,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Cieneguilla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Coatzospam,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Colorado,0.175529
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Comaltepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Cotzocon,1.610118
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan De Los Cues,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Del Estado,3.72e-4
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Del Rio,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Diuxi,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Evangelista Analco,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Guelavia,0.140362
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Guichicovi,0.023228
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Ihualtepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Juquila Mixes,0.002244
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Juquila Vijanos,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Lachao,0.345159
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Lachigalla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Lajarcia,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Lalana,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Mazatlan,0.038968
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Numi,0.043812
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Ozolotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Petlapa,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Quiahije,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Quiotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Sayultepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Tabaa,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Tamazola,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Teita,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Teitipac,0.016319
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Tepeuxila,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Teposcolula,2.08e-4
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Yaee,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Yatzona,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Juan Yucuita,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo Albarradas,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo Cacaotepec,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo Cuaunecuiltitla,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo Texmelucan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lorenzo Victoria,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lucas Camotlan,0
2014-07-01,2014,3,2014Q3,Oaxaca,San Lucas Ojitlan,0.283783
2014-07-01,2014,3,2014Q3,Oaxaca,San Lucas Quiavini,0.119087
