mx_state,mx_municipality,validation_status,resolution,official_state,official_municipality,candidate_count,candidate_states,drop_reason
Veracruz De Ignacio De La Llave,Orizaba,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Orizaba,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Otatitlan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Otatitlan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Oteapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Oteapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Ozuluama De Mascarenas,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Ozuluama De Mascarenas,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Pajapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Pajapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Panuco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Panuco,2,Veracruz De Ignacio De La Llave | Zacatecas,NA
Veracruz De Ignacio De La Llave,Papantla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Papantla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Paso De Ovejas,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Paso De Ovejas,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Paso Del Macho,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Paso Del Macho,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Perote,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Perote,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Platon Sanchez,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Platon Sanchez,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Playa Vicente,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Playa Vicente,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Poza Rica De Hidalgo,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Poza Rica De Hidalgo,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Pueblo Viejo,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Pueblo Viejo,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Puente Nacional,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Puente Nacional,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Rafael Delgado,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Rafael Delgado,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Rafael Lucio,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Rafael Lucio,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Rio Blanco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Rio Blanco,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Saltabarranca,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Saltabarranca,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,San Andres Tenejapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,San Andres Tenejapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,San Andres Tuxtla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,San Andres Tuxtla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,San Juan Evangelista,resolved,exact_same_state,Veracruz De Ignacio De La Llave,San Juan Evangelista,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,San Rafael,resolved,exact_same_state,Veracruz De Ignacio De La Llave,San Rafael,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Santiago Sochiapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Santiago Sochiapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Santiago Tuxtla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Santiago Tuxtla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Sayula De Aleman,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Sayula De Aleman,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Sochiapa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Sochiapa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Soconusco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Soconusco,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Soledad Atzompa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Soledad Atzompa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Soledad De Doblado,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Soledad De Doblado,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Soteapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Soteapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tamalin,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tamalin,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tamiahua,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tamiahua,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tampico Alto,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tampico Alto,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tancoco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tancoco,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tantima,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tantima,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tantoyuca,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tantoyuca,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tatahuicapan De Juarez,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tatahuicapan De Juarez,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tatatila,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tatatila,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tecolutla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tecolutla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tehuipango,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tehuipango,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tempoal,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tempoal,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tenampa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tenampa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tenochtitlan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tenochtitlan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Teocelo,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Teocelo,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tepatlaxco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tepatlaxco,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tepetlan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tepetlan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tepetzintla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tepetzintla,2,Puebla | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tequila,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tequila,2,Jalisco | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Texcatepec,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Texcatepec,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Texhuacan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Texhuacan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Texistepec,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Texistepec,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tezonapa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tezonapa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tierra Blanca,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tierra Blanca,2,Guanajuato | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tihuatlan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tihuatlan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlachichilco,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlachichilco,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlacojalpan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlacojalpan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlacolulan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlacolulan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlacotalpan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlacotalpan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlacotepec De Mejia,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlacotepec De Mejia,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlalixcoyan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlalixcoyan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlalnelhuayocan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlalnelhuayocan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlaltetela,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlaltetela,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlapacoyan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlapacoyan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlaquilpa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlaquilpa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tlilapan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tlilapan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tomatlan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tomatlan,2,Jalisco | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tonayan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tonayan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Totutla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Totutla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tres Valles,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tres Valles,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tuxpan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tuxpan,4,Jalisco | Michoacan De Ocampo | Nayarit | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Tuxtilla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Tuxtilla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Ursulo Galvan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Ursulo Galvan,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Uxpanapa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Uxpanapa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Vega De Alatorre,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Vega De Alatorre,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Veracruz,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Veracruz,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Villa Aldama,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Villa Aldama,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Xalapa,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Xalapa,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Xico,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Xico,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Xoxocotla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Xoxocotla,2,Morelos | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Yanga,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Yanga,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Yecuatla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Yecuatla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zacualpan,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zacualpan,2,Estado De Mexico | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zaragoza,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zaragoza,4,Coahuila De Zaragoza | Puebla | San Luis Potosi | Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zentla,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zentla,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zongolica,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zongolica,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zontecomatlan De Lopez Y Fuentes,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zontecomatlan De Lopez Y Fuentes,1,Veracruz De Ignacio De La Llave,NA
Veracruz De Ignacio De La Llave,Zozocolco De Hidalgo,resolved,exact_same_state,Veracruz De Ignacio De La Llave,Zozocolco De Hidalgo,1,Veracruz De Ignacio De La Llave,NA
Yucatan,Abala,resolved,exact_same_state,Yucatan,Abala,1,Yucatan,NA
Yucatan,Acanceh,resolved,exact_same_state,Yucatan,Acanceh,1,Yucatan,NA
Yucatan,Akil,resolved,exact_same_state,Yucatan,Akil,1,Yucatan,NA
Yucatan,Baca,resolved,exact_same_state,Yucatan,Baca,1,Yucatan,NA
Yucatan,Bokoba,resolved,exact_same_state,Yucatan,Bokoba,1,Yucatan,NA
Yucatan,Buctzotz,resolved,exact_same_state,Yucatan,Buctzotz,1,Yucatan,NA
Yucatan,Cacalchen,resolved,exact_same_state,Yucatan,Cacalchen,1,Yucatan,NA
Yucatan,Calotmul,resolved,exact_same_state,Yucatan,Calotmul,1,Yucatan,NA
Yucatan,Cansahcab,resolved,exact_same_state,Yucatan,Cansahcab,1,Yucatan,NA
Yucatan,Cantamayec,resolved,exact_same_state,Yucatan,Cantamayec,1,Yucatan,NA
Yucatan,Celestun,resolved,exact_same_state,Yucatan,Celestun,1,Yucatan,NA
Yucatan,Cenotillo,resolved,exact_same_state,Yucatan,Cenotillo,1,Yucatan,NA
Yucatan,Chacsinkin,resolved,exact_same_state,Yucatan,Chacsinkin,1,Yucatan,NA
Yucatan,Chankom,resolved,exact_same_state,Yucatan,Chankom,1,Yucatan,NA
Yucatan,Chapab,resolved,exact_same_state,Yucatan,Chapab,1,Yucatan,NA
Yucatan,Chemax,resolved,exact_same_state,Yucatan,Chemax,1,Yucatan,NA
Yucatan,Chichimila,resolved,exact_same_state,Yucatan,Chichimila,1,Yucatan,NA
Yucatan,Chicxulub Pueblo,resolved,exact_same_state,Yucatan,Chicxulub Pueblo,1,Yucatan,NA
Yucatan,Chikindzonot,resolved,exact_same_state,Yucatan,Chikindzonot,1,Yucatan,NA
Yucatan,Chochola,resolved,exact_same_state,Yucatan,Chochola,1,Yucatan,NA
Yucatan,Chumayel,resolved,exact_same_state,Yucatan,Chumayel,1,Yucatan,NA
Yucatan,Conkal,resolved,exact_same_state,Yucatan,Conkal,1,Yucatan,NA
Yucatan,Cuncunul,resolved,exact_same_state,Yucatan,Cuncunul,1,Yucatan,NA
Yucatan,Cuzama,resolved,exact_same_state,Yucatan,Cuzama,1,Yucatan,NA
Yucatan,Dzan,resolved,exact_same_state,Yucatan,Dzan,1,Yucatan,NA
Yucatan,Dzemul,resolved,exact_same_state,Yucatan,Dzemul,1,Yucatan,NA
Yucatan,Dzidzantun,resolved,exact_same_state,Yucatan,Dzidzantun,1,Yucatan,NA
Yucatan,Dzilam De Bravo,resolved,exact_same_state,Yucatan,Dzilam De Bravo,1,Yucatan,NA
Yucatan,Dzilam Gonzalez,resolved,exact_same_state,Yucatan,Dzilam Gonzalez,1,Yucatan,NA
Yucatan,Dzitas,resolved,exact_same_state,Yucatan,Dzitas,1,Yucatan,NA
Yucatan,Dzoncauich,resolved,exact_same_state,Yucatan,Dzoncauich,1,Yucatan,NA
Yucatan,Espita,resolved,exact_same_state,Yucatan,Espita,1,Yucatan,NA
Yucatan,Halacho,resolved,exact_same_state,Yucatan,Halacho,1,Yucatan,NA
Yucatan,Hocaba,resolved,exact_same_state,Yucatan,Hocaba,1,Yucatan,NA
Yucatan,Hoctun,resolved,exact_same_state,Yucatan,Hoctun,1,Yucatan,NA
Yucatan,Homun,resolved,exact_same_state,Yucatan,Homun,1,Yucatan,NA
Yucatan,Huhi,resolved,exact_same_state,Yucatan,Huhi,1,Yucatan,NA
Yucatan,Hunucma,resolved,exact_same_state,Yucatan,Hunucma,1,Yucatan,NA
Yucatan,Ixil,resolved,exact_same_state,Yucatan,Ixil,1,Yucatan,NA
Yucatan,Izamal,resolved,exact_same_state,Yucatan,Izamal,1,Yucatan,NA
Yucatan,Kanasin,resolved,exact_same_state,Yucatan,Kanasin,1,Yucatan,NA
Yucatan,Kantunil,resolved,exact_same_state,Yucatan,Kantunil,1,Yucatan,NA
Yucatan,Kaua,resolved,exact_same_state,Yucatan,Kaua,1,Yucatan,NA
Yucatan,Kinchil,resolved,exact_same_state,Yucatan,Kinchil,1,Yucatan,NA
Yucatan,Kopoma,resolved,exact_same_state,Yucatan,Kopoma,1,Yucatan,NA
Yucatan,Mama,resolved,exact_same_state,Yucatan,Mama,1,Yucatan,NA
Yucatan,Mani,resolved,exact_same_state,Yucatan,Mani,1,Yucatan,NA
Yucatan,Maxcanu,resolved,exact_same_state,Yucatan,Maxcanu,1,Yucatan,NA
Yucatan,Mayapan,resolved,exact_same_state,Yucatan,Mayapan,1,Yucatan,NA
Yucatan,Merida,resolved,exact_same_state,Yucatan,Merida,1,Yucatan,NA
Yucatan,Mococha,resolved,exact_same_state,Yucatan,Mococha,1,Yucatan,NA
Yucatan,Motul,resolved,exact_same_state,Yucatan,Motul,1,Yucatan,NA
Yucatan,Muna,resolved,exact_same_state,Yucatan,Muna,1,Yucatan,NA
Yucatan,Muxupip,resolved,exact_same_state,Yucatan,Muxupip,1,Yucatan,NA
Yucatan,Opichen,resolved,exact_same_state,Yucatan,Opichen,1,Yucatan,NA
Yucatan,Oxkutzcab,resolved,exact_same_state,Yucatan,Oxkutzcab,1,Yucatan,NA
Yucatan,Panaba,resolved,exact_same_state,Yucatan,Panaba,1,Yucatan,NA
Yucatan,Peto,resolved,exact_same_state,Yucatan,Peto,1,Yucatan,NA
Yucatan,Progreso,resolved,exact_same_state,Yucatan,Progreso,2,Coahuila De Zaragoza | Yucatan,NA
Yucatan,Quintana Roo,resolved,exact_same_state,Yucatan,Quintana Roo,1,Yucatan,NA
Yucatan,Rio Lagartos,resolved,exact_same_state,Yucatan,Rio Lagartos,1,Yucatan,NA
Yucatan,Sacalum,resolved,exact_same_state,Yucatan,Sacalum,1,Yucatan,NA
Yucatan,Samahil,resolved,exact_same_state,Yucatan,Samahil,1,Yucatan,NA
Yucatan,San Felipe,resolved,exact_same_state,Yucatan,San Felipe,2,Guanajuato | Yucatan,NA
Yucatan,Sanahcat,resolved,exact_same_state,Yucatan,Sanahcat,1,Yucatan,NA
Yucatan,Santa Elena,resolved,exact_same_state,Yucatan,Santa Elena,1,Yucatan,NA
Yucatan,Seye,resolved,exact_same_state,Yucatan,Seye,1,Yucatan,NA
Yucatan,Sinanche,resolved,exact_same_state,Yucatan,Sinanche,1,Yucatan,NA
Yucatan,Sotuta,resolved,exact_same_state,Yucatan,Sotuta,1,Yucatan,NA
Yucatan,Sucila,resolved,exact_same_state,Yucatan,Sucila,1,Yucatan,NA
Yucatan,Sudzal,resolved,exact_same_state,Yucatan,Sudzal,1,Yucatan,NA
Yucatan,Suma,resolved,exact_same_state,Yucatan,Suma,1,Yucatan,NA
Yucatan,Tahdziu,resolved,exact_same_state,Yucatan,Tahdziu,1,Yucatan,NA
Yucatan,Tahmek,resolved,exact_same_state,Yucatan,Tahmek,1,Yucatan,NA
Yucatan,Teabo,resolved,exact_same_state,Yucatan,Teabo,1,Yucatan,NA
Yucatan,Tecoh,resolved,exact_same_state,Yucatan,Tecoh,1,Yucatan,NA
Yucatan,Tekal De Venegas,resolved,exact_same_state,Yucatan,Tekal De Venegas,1,Yucatan,NA
Yucatan,Tekanto,resolved,exact_same_state,Yucatan,Tekanto,1,Yucatan,NA
Yucatan,Tekax,resolved,exact_same_state,Yucatan,Tekax,1,Yucatan,NA
Yucatan,Tekit,resolved,exact_same_state,Yucatan,Tekit,1,Yucatan,NA
Yucatan,Tekom,resolved,exact_same_state,Yucatan,Tekom,1,Yucatan,NA
Yucatan,Telchac Pueblo,resolved,exact_same_state,Yucatan,Telchac Pueblo,1,Yucatan,NA
Yucatan,Telchac Puerto,resolved,exact_same_state,Yucatan,Telchac Puerto,1,Yucatan,NA
Yucatan,Temax,resolved,exact_same_state,Yucatan,Temax,1,Yucatan,NA
Yucatan,Temozon,resolved,exact_same_state,Yucatan,Temozon,1,Yucatan,NA
Yucatan,Tepakan,resolved,exact_same_state,Yucatan,Tepakan,1,Yucatan,NA
Yucatan,Tetiz,resolved,exact_same_state,Yucatan,Tetiz,1,Yucatan,NA
Yucatan,Teya,resolved,exact_same_state,Yucatan,Teya,1,Yucatan,NA
Yucatan,Ticul,resolved,exact_same_state,Yucatan,Ticul,1,Yucatan,NA
Yucatan,Timucuy,resolved,exact_same_state,Yucatan,Timucuy,1,Yucatan,NA
Yucatan,Tinum,resolved,exact_same_state,Yucatan,Tinum,1,Yucatan,NA
Yucatan,Tixcacalcupul,resolved,exact_same_state,Yucatan,Tixcacalcupul,1,Yucatan,NA
Yucatan,Tixkokob,resolved,exact_same_state,Yucatan,Tixkokob,1,Yucatan,NA
Yucatan,Tixmehuac,resolved,exact_same_state,Yucatan,Tixmehuac,1,Yucatan,NA
Yucatan,Tixpehual,resolved,exact_same_state,Yucatan,Tixpehual,1,Yucatan,NA
Yucatan,Tizimin,resolved,exact_same_state,Yucatan,Tizimin,1,Yucatan,NA
Yucatan,Tunkas,resolved,exact_same_state,Yucatan,Tunkas,1,Yucatan,NA
Yucatan,Tzucacab,resolved,exact_same_state,Yucatan,Tzucacab,1,Yucatan,NA
Yucatan,Uayma,resolved,exact_same_state,Yucatan,Uayma,1,Yucatan,NA
Yucatan,Ucu,resolved,exact_same_state,Yucatan,Ucu,1,Yucatan,NA
Yucatan,Uman,resolved,exact_same_state,Yucatan,Uman,1,Yucatan,NA
Yucatan,Valladolid,resolved,exact_same_state,Yucatan,Valladolid,1,Yucatan,NA
