date,year,quarter,mx_state,mx_muni,mx_state_norm,mx_muni_norm,remit_musd
2013-10-01,2013,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.353785
2014-01-01,2014,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.391572
2014-04-01,2014,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.314156
2014-07-01,2014,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.551755
2014-10-01,2014,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.568719
2015-01-01,2015,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.55304
2015-04-01,2015,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.588048
2015-07-01,2015,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.685045
2015-10-01,2015,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.653498
2016-01-01,2016,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.704007
2016-04-01,2016,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.796013
2016-07-01,2016,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.760423
2016-10-01,2016,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.743731
2017-01-01,2017,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.718053
2017-04-01,2017,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.700855
2017-07-01,2017,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.73525
2017-10-01,2017,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.834458
2018-01-01,2018,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.809762
2018-04-01,2018,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.171197
2018-07-01,2018,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.147916
2018-10-01,2018,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.104077
2019-01-01,2019,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.006963
2019-04-01,2019,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.299575
2019-07-01,2019,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.395927
2019-10-01,2019,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.183645
2020-01-01,2020,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.25932
2020-04-01,2020,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.349059
2020-07-01,2020,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.59015
2020-10-01,2020,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.530517
2021-01-01,2021,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.553465
2021-04-01,2021,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.696399
2021-07-01,2021,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.774205
2021-10-01,2021,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.522662
2022-01-01,2022,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.519156
2022-04-01,2022,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.632475
2022-07-01,2022,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.439329
2022-10-01,2022,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.426999
2023-01-01,2023,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.559808
2023-04-01,2023,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.887628
2023-07-01,2023,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.147391
2023-10-01,2023,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.820919
2024-01-01,2024,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,0.878936
2024-04-01,2024,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.235169
2024-07-01,2024,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.262846
2024-10-01,2024,4,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.144215
2025-01-01,2025,1,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.215612
2025-04-01,2025,2,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.345569
2025-07-01,2025,3,Oaxaca,Nejapa de Madero,oaxaca,nejapa de madero,1.466821
2013-01-01,2013,1,Oaxaca,No identificado,oaxaca,no identificado,0.612249
2013-04-01,2013,2,Oaxaca,No identificado,oaxaca,no identificado,0.110603
2013-07-01,2013,3,Oaxaca,No identificado,oaxaca,no identificado,0.018519
2013-10-01,2013,4,Oaxaca,No identificado,oaxaca,no identificado,0.589369
2014-01-01,2014,1,Oaxaca,No identificado,oaxaca,no identificado,0.973316
2014-04-01,2014,2,Oaxaca,No identificado,oaxaca,no identificado,1.093691
2014-07-01,2014,3,Oaxaca,No identificado,oaxaca,no identificado,1.204052
2014-10-01,2014,4,Oaxaca,No identificado,oaxaca,no identificado,1.548481
2015-01-01,2015,1,Oaxaca,No identificado,oaxaca,no identificado,1.208383
2015-04-01,2015,2,Oaxaca,No identificado,oaxaca,no identificado,0.934242
2015-07-01,2015,3,Oaxaca,No identificado,oaxaca,no identificado,1.31144
2015-10-01,2015,4,Oaxaca,No identificado,oaxaca,no identificado,1.19372
2016-01-01,2016,1,Oaxaca,No identificado,oaxaca,no identificado,1.158326
2016-04-01,2016,2,Oaxaca,No identificado,oaxaca,no identificado,1.269139
2016-07-01,2016,3,Oaxaca,No identificado,oaxaca,no identificado,1.332237
2016-10-01,2016,4,Oaxaca,No identificado,oaxaca,no identificado,1.545389
2017-01-01,2017,1,Oaxaca,No identificado,oaxaca,no identificado,1.376996
2017-04-01,2017,2,Oaxaca,No identificado,oaxaca,no identificado,1.45724
2017-07-01,2017,3,Oaxaca,No identificado,oaxaca,no identificado,1.405629
2017-10-01,2017,4,Oaxaca,No identificado,oaxaca,no identificado,1.560274
2018-01-01,2018,1,Oaxaca,No identificado,oaxaca,no identificado,1.504295
2018-04-01,2018,2,Oaxaca,No identificado,oaxaca,no identificado,0.0
2018-07-01,2018,3,Oaxaca,No identificado,oaxaca,no identificado,1.996683
2018-10-01,2018,4,Oaxaca,No identificado,oaxaca,no identificado,2.344276
2019-01-01,2019,1,Oaxaca,No identificado,oaxaca,no identificado,1.70365
2019-04-01,2019,2,Oaxaca,No identificado,oaxaca,no identificado,1.972947
2019-07-01,2019,3,Oaxaca,No identificado,oaxaca,no identificado,2.371969
2019-10-01,2019,4,Oaxaca,No identificado,oaxaca,no identificado,1.96783
2020-01-01,2020,1,Oaxaca,No identificado,oaxaca,no identificado,2.411705
2020-04-01,2020,2,Oaxaca,No identificado,oaxaca,no identificado,2.191206
2020-07-01,2020,3,Oaxaca,No identificado,oaxaca,no identificado,2.697127
2020-10-01,2020,4,Oaxaca,No identificado,oaxaca,no identificado,2.434825
2021-01-01,2021,1,Oaxaca,No identificado,oaxaca,no identificado,2.261382
2021-04-01,2021,2,Oaxaca,No identificado,oaxaca,no identificado,2.715888
2021-07-01,2021,3,Oaxaca,No identificado,oaxaca,no identificado,3.1569
2021-10-01,2021,4,Oaxaca,No identificado,oaxaca,no identificado,3.204927
2022-01-01,2022,1,Oaxaca,No identificado,oaxaca,no identificado,2.714212
2022-04-01,2022,2,Oaxaca,No identificado,oaxaca,no identificado,3.130475
2022-07-01,2022,3,Oaxaca,No identificado,oaxaca,no identificado,3.286918
2022-10-01,2022,4,Oaxaca,No identificado,oaxaca,no identificado,17.729443
2023-01-01,2023,1,Oaxaca,No identificado,oaxaca,no identificado,4.936804
2023-04-01,2023,2,Oaxaca,No identificado,oaxaca,no identificado,5.625862
2023-07-01,2023,3,Oaxaca,No identificado,oaxaca,no identificado,6.523697
2023-10-01,2023,4,Oaxaca,No identificado,oaxaca,no identificado,8.015462
2024-01-01,2024,1,Oaxaca,No identificado,oaxaca,no identificado,7.308177
2024-04-01,2024,2,Oaxaca,No identificado,oaxaca,no identificado,8.820848
2024-07-01,2024,3,Oaxaca,No identificado,oaxaca,no identificado,9.158063
2024-10-01,2024,4,Oaxaca,No identificado,oaxaca,no identificado,8.368773
2025-01-01,2025,1,Oaxaca,No identificado,oaxaca,no identificado,7.631567
2025-04-01,2025,2,Oaxaca,No identificado,oaxaca,no identificado,7.634928
2025-07-01,2025,3,Oaxaca,No identificado,oaxaca,no identificado,7.35199
2013-01-01,2013,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.066426
2013-04-01,2013,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.110736
2013-07-01,2013,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.104718
2013-10-01,2013,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.049852
2014-01-01,2014,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.078852
2014-04-01,2014,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.10551
2014-07-01,2014,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.115247
2014-10-01,2014,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.103863
2015-01-01,2015,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.089937
2015-04-01,2015,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.126167
2015-07-01,2015,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.133142
2015-10-01,2015,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.155359
2016-01-01,2016,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.162124
2016-04-01,2016,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.195088
2016-07-01,2016,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.202791
2016-10-01,2016,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.287483
2017-01-01,2017,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.201736
2017-04-01,2017,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.151222
2017-07-01,2017,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.092837
2017-10-01,2017,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.333038
2018-01-01,2018,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.195418
2018-04-01,2018,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.056761
2018-07-01,2018,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.058245
2018-10-01,2018,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.053605
2019-01-01,2019,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.051563
2019-04-01,2019,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.068755
2019-07-01,2019,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.084709
2019-10-01,2019,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.085199
2020-01-01,2020,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.079535
2020-04-01,2020,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.053142
2020-07-01,2020,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.028013
2020-10-01,2020,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.011116
2021-01-01,2021,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.006719
2021-04-01,2021,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.022814
2021-07-01,2021,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.030121
2021-10-01,2021,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.022858
2022-01-01,2022,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.032788
2022-04-01,2022,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.049421
2022-07-01,2022,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.0
2022-10-01,2022,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.0
2023-01-01,2023,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.000256
2023-04-01,2023,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.000256
2023-07-01,2023,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.0
2023-10-01,2023,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.0
2024-01-01,2024,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.000607
2024-04-01,2024,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.005677
2024-07-01,2024,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.009083
2024-10-01,2024,4,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.021063
2025-01-01,2025,1,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.02432
2025-04-01,2025,2,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.011026
2025-07-01,2025,3,Oaxaca,Nuevo Zoquiápam,oaxaca,nuevo zoquiapam,0.006545
2013-01-01,2013,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,69.404006
2013-04-01,2013,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,71.932244
2013-07-01,2013,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,66.478562
2013-10-01,2013,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,63.302258
2014-01-01,2014,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,64.033337
2014-04-01,2014,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,68.18846
2014-07-01,2014,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,69.497957
2014-10-01,2014,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,70.510695
2015-01-01,2015,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,66.501946
2015-04-01,2015,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,63.370139
2015-07-01,2015,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,75.668586
2015-10-01,2015,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,68.243202
2016-01-01,2016,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,69.236788
2016-04-01,2016,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,72.558016
2016-07-01,2016,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,75.215346
2016-10-01,2016,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,78.02777
2017-01-01,2017,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,76.813729
2017-04-01,2017,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,75.783371
2017-07-01,2017,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,73.212308
2017-10-01,2017,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,74.872077
2018-01-01,2018,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,69.508579
2018-04-01,2018,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,91.051307
2018-07-01,2018,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,82.642863
2018-10-01,2018,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,89.275467
2019-01-01,2019,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,72.892554
2019-04-01,2019,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,85.653011
2019-07-01,2019,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,92.768236
2019-10-01,2019,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,80.473747
2020-01-01,2020,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,87.440696
2020-04-01,2020,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,68.19763
2020-07-01,2020,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,94.800468
2020-10-01,2020,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,86.889049
2021-01-01,2021,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,85.149193
2021-04-01,2021,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,97.111315
2021-07-01,2021,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,99.533721
2021-10-01,2021,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,101.616869
2022-01-01,2022,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,92.707179
2022-04-01,2022,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,106.9217
2022-07-01,2022,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,127.586015
2022-10-01,2022,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,121.770072
2023-01-01,2023,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,109.932288
2023-04-01,2023,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,122.691777
2023-07-01,2023,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,133.047139
2023-10-01,2023,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,122.591506
2024-01-01,2024,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,112.328609
2024-04-01,2024,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,137.802829
2024-07-01,2024,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,141.583992
2024-10-01,2024,4,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,134.994106
2025-01-01,2025,1,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,123.156681
2025-04-01,2025,2,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,129.714918
2025-07-01,2025,3,Oaxaca,Oaxaca de Juárez,oaxaca,oaxaca de juarez,145.283661
2013-01-01,2013,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.683107
2013-04-01,2013,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.054104
2013-07-01,2013,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.101982
2013-10-01,2013,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,5.393578
2014-01-01,2014,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,5.804608
2014-04-01,2014,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.48515
2014-07-01,2014,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.094082
2014-10-01,2014,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.194666
2015-01-01,2015,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.25892
2015-04-01,2015,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.795987
2015-07-01,2015,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.780213
2015-10-01,2015,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.471622
2016-01-01,2016,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,6.720266
2016-04-01,2016,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.74446
2016-07-01,2016,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.699221
2016-10-01,2016,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.65326
2017-01-01,2017,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,7.974838
2017-04-01,2017,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,8.625139
2017-07-01,2017,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,9.254502
2017-10-01,2017,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,9.383079
2018-01-01,2018,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,8.945629
2018-04-01,2018,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,11.371869
2018-07-01,2018,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,10.214429
2018-10-01,2018,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,11.043571
2019-01-01,2019,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,9.345279
2019-04-01,2019,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,10.726418
2019-07-01,2019,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,11.472557
2019-10-01,2019,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,10.780734
2020-01-01,2020,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,11.990572
2020-04-01,2020,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,10.658079
2020-07-01,2020,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,10.249993
2020-10-01,2020,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,14.032263
2021-01-01,2021,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,14.030694
2021-04-01,2021,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,16.032548
2021-07-01,2021,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,16.695551
2021-10-01,2021,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,17.646087
2022-01-01,2022,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,15.239985
2022-04-01,2022,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,16.533597
2022-07-01,2022,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,17.944485
2022-10-01,2022,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,17.656749
2023-01-01,2023,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,15.860039
2023-04-01,2023,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,18.367683
2023-07-01,2023,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,20.025082
2023-10-01,2023,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,18.992849
2024-01-01,2024,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,16.649087
2024-04-01,2024,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,21.624209
2024-07-01,2024,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,22.028615
2024-10-01,2024,4,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,19.937768
2025-01-01,2025,1,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,17.052366
2025-04-01,2025,2,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,19.331118
2025-07-01,2025,3,Oaxaca,Ocotlán de Morelos,oaxaca,ocotlan de morelos,21.961643
2013-01-01,2013,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,7.02622
2013-04-01,2013,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,2.539445
2013-07-01,2013,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.195216
2013-10-01,2013,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,4.267378
2014-01-01,2014,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,4.391423
2014-04-01,2014,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,4.778856
2014-07-01,2014,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,4.072203
2014-10-01,2014,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.716848
2015-01-01,2015,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.510447
2015-04-01,2015,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.555066
2015-07-01,2015,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.84382
2015-10-01,2015,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.4506
2016-01-01,2016,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.647325
2016-04-01,2016,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.910471
2016-07-01,2016,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,4.008989
2016-10-01,2016,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.807552
2017-01-01,2017,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.517905
2017-04-01,2017,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.454203
2017-07-01,2017,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.081057
2017-10-01,2017,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.133091
2018-01-01,2018,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,2.657757
2018-04-01,2018,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.563357
2018-07-01,2018,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.132234
2018-10-01,2018,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.103445
2019-01-01,2019,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,2.686585
2019-04-01,2019,2,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.11283
2019-07-01,2019,3,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.202292
2019-10-01,2019,4,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,2.815225
2020-01-01,2020,1,Oaxaca,Pinotepa de Don Luis,oaxaca,pinotepa de don luis,3.227717
