"adm2_name","adm2_name1","adm2_name2","adm2_name3","adm2_pcode","adm1_name","adm1_name1","adm1_name2","adm1_name3","adm1_pcode","adm0_name","adm0_name1","adm0_name2","adm0_name3","adm0_pcode","valid_on","valid_to","area_sqkm","version","lang","lang1","lang2","lang3","adm2_ref_n","center_lat","center_lon","mean_intensity","mean_pga"
"Trinidad García de la Cadena",,,,"MX32011","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,307.10594653,"v02","es",,,,"Trinidad Garcia de la Cadena",21.2228525,-103.49415916,,
"Trinidad Zaachila",,,,"MX20555","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,21.30827392,"v02","es",,,,"Trinidad Zaachila",16.92432466,-96.78988281,3.52807992271303,0.766057609605154
"Tubutama",,,,"MX26065","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,1725.41660439,"v02","es",,,,"Tubutama",30.93895179,-111.35407352,,
"Tula",,,,"MX28039","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,3075.98081522,"v02","es",,,,"Tula",22.94788173,-99.80558827,,
"Tula de Allende",,,,"MX13076","Hidalgo",,,,"MX13","México",,,,"MX",2021-06-18,,336.11248632,"v02","es",,,,"Tula de Allende",20.04894873,-99.37295621,3.24954015155521,0.487378408953283
"Tulancingo de Bravo",,,,"MX13077","Hidalgo",,,,"MX13","México",,,,"MX",2021-06-18,,217.41465447,"v02","es",,,,"Tulancingo de Bravo",20.13224107,-98.31678515,3.05417673281945,0.366823791103219
"Tulcingo",,,,"MX21191","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,277.77353319,"v02","es",,,,"Tulcingo",17.97606685,-98.37159055,4.01958548220275,2.34091793497125
"Tultepec",,,,"MX15108","México",,,,"MX15","México",,,,"MX",2021-06-18,,26.76809057,"v02","es",,,,"Tultepec",19.67825908,-99.12794967,3.43947647959994,0.658371544032255
"Tultitlán",,,,"MX15109","México",,,,"MX15","México",,,,"MX",2021-06-18,,66.03596283,"v02","es",,,,"Tultitlan",19.61686033,-99.15927319,3.46577803775458,0.694849493600962
"Tulum",,,,"MX23009","Quintana Roo",,,,"MX23","México",,,,"MX",2021-06-18,,1984.89915797,"v02","es",,,,"Tulum",20.26160009,-87.6866112,,
"Tumbalá",,,,"MX07100","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,402.19491063,"v02","es",,,,"Tumbala",17.30988603,-92.28228613,,
"Tumbiscatío",,,,"MX16096","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,2062.39827144,"v02","es",,,,"Tumbiscatio",18.58372296,-102.49465974,3.21736325623139,0.466784480764157
"Tunkás",,,,"MX31097","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,413.22678336,"v02","es",,,,"Tunkas",20.89694823,-88.74630319,,
"Turicato",,,,"MX16097","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,1546.09202395,"v02","es",,,,"Turicato",18.94285985,-101.40251788,3.53101840441184,0.800870042212687
"Tuxcacuesco",,,,"MX14106","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,429.9749788,"v02","es",,,,"Tuxcacuesco",19.68655579,-104.01339607,,
"Tuxcueca",,,,"MX14107","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,132.40960727,"v02","es",,,,"Tuxcueca",20.13938289,-103.18939399,,
"Tuxpan",,,,"MX14108","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,725.45476967,"v02","es",,,,"Tuxpan",19.43748982,-103.41147054,,
"Tuxpan",,,,"MX16098","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,243.42228506,"v02","es",,,,"Tuxpan",19.57749569,-100.48763866,3.46989481477994,0.700726607489906
"Tuxpan",,,,"MX18018","Nayarit",,,,"MX18","México",,,,"MX",2021-06-18,,310.94529491,"v02","es",,,,"Tuxpan",21.99295328,-105.41975462,,
"Tuxpan",,,,"MX30189","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,935.82892117,"v02","es",,,,"Tuxpan",20.8475612,-97.34937596,,
"Tuxtilla",,,,"MX30190","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,55.61480546,"v02","es",,,,"Tuxtilla",18.19069045,-95.8659678,,
"Tuxtla Chico",,,,"MX07102","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,165.45036512,"v02","es",,,,"Tuxtla Chico",14.87686197,-92.19675247,,
"Tuxtla Gutiérrez",,,,"MX07101","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,334.87831112,"v02","es",,,,"Tuxtla Gutierrez",16.74521825,-93.14181031,,
"Tuzamapan de Galeana",,,,"MX21192","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,41.92327741,"v02","es",,,,"Tuzamapan de Galeana",20.10276672,-97.52336221,2.78888240904891,0.247953103738471
"Tuzantán",,,,"MX07103","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,174.24622934,"v02","es",,,,"Tuzantan",15.14113254,-92.40637031,,
"Tuzantla",,,,"MX16099","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,1018.08498297,"v02","es",,,,"Tuzantla",19.22405064,-100.60496256,3.60590815035762,0.933765284651786
"Tzicatlacoyan",,,,"MX21193","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,278.81968717,"v02","es",,,,"Tzicatlacoyan",18.8160536,-98.0342154,3.53606298669289,0.841590288975001
"Tzimol",,,,"MX07104","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,358.18938893,"v02","es",,,,"Tzimol",16.10911557,-92.24384961,,
"Tzintzuntzan",,,,"MX16100","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,184.3898008,"v02","es",,,,"Tzintzuntzan",19.6111148,-101.54073619,3.19853500048335,0.451748903225951
"Tzitzio",,,,"MX16101","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,941.31056251,"v02","es",,,,"Tzitzio",19.42642571,-100.91173091,3.45995898365708,0.692069103377993
"Tzompantepec",,,,"MX29038","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,38.40589805,"v02","es",,,,"Tzompantepec",19.38333109,-98.08622963,3.35442018288969,0.573096668655461
"Tzucacab",,,,"MX31098","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,765.58887503,"v02","es",,,,"Tzucacab",19.92196,-89.00869584,,
"Uayma",,,,"MX31099","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,187.67340053,"v02","es",,,,"Uayma",20.7882424,-88.31758434,,
"Ucú",,,,"MX31100","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,130.80508493,"v02","es",,,,"Ucu",21.08602569,-89.77997345,,
"Umán",,,,"MX31101","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,349.09494122,"v02","es",,,,"Uman",20.84713158,-89.76791379,,
"Unión de San Antonio",,,,"MX14109","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,728.82955011,"v02","es",,,,"Union de San Antonio",21.15761461,-102.0008013,,
"Unión de Tula",,,,"MX14110","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,443.02613814,"v02","es",,,,"Union de Tula",20.0045244,-104.22767692,,
"Unión Hidalgo",,,,"MX20557","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,112.79312934,"v02","es",,,,"Union Hidalgo",16.48755157,-94.81227337,,
"Unión Juárez",,,,"MX07105","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,57.97620831,"v02","es",,,,"Union Juarez",15.07113933,-92.0979474,,
"Ures",,,,"MX26066","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,3088.05839903,"v02","es",,,,"Ures",29.35820731,-110.32295749,,
"Uriangato",,,,"MX11041","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,116.33430803,"v02","es",,,,"Uriangato",20.11761233,-101.13797788,3.06245661834613,0.368904731396689
"Urique",,,,"MX08065","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,3301.7283627,"v02","es",,,,"Urique",27.21905976,-107.98265955,,
"Ursulo Galván",,,,"MX30191","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,122.89515822,"v02","es",,,,"Ursulo Galvan",19.44546218,-96.39843742,2.78542122553193,0.24754179901191
"Uruachi",,,,"MX08066","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,2658.95903055,"v02","es",,,,"Uruachi",27.83544181,-108.48064367,,
"Uruapan",,,,"MX16102","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,1012.91693117,"v02","es",,,,"Uruapan",19.40604336,-102.03429007,3.07764125333052,0.379143120052531
"Uxpanapa",,,,"MX30210","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,1906.32943515,"v02","es",,,,"Uxpanapa",17.30609195,-94.33523608,,
"Valerio Trujano",,,,"MX20558","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,54.70675695,"v02","es",,,,"Valerio Trujano",17.77245254,-96.98791607,3.45714886759845,0.689293436039751
"Valladolid",,,,"MX31102","Yucatán",,,,"MX31","México",,,,"MX",2021-06-18,,1078.2409459,"v02","es",,,,"Valladolid",20.61427878,-88.09251787,,
"Valle de Bravo",,,,"MX15110","México",,,,"MX15","México",,,,"MX",2021-06-18,,400.83909788,"v02","es",,,,"Valle de Bravo",19.18491015,-100.15126331,3.69065355475384,1.11068708711501
"Valle de Chalco Solidaridad",,,,"MX15122","México",,,,"MX15","México",,,,"MX",2021-06-18,,46.60783009,"v02","es",,,,"Valle de Chalco Solidaridad",19.28275059,-98.94167101,3.60085485569997,0.91798640514961
"Valle de Guadalupe",,,,"MX14111","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,352.26034267,"v02","es",,,,"Valle de Guadalupe",21.04258355,-102.67989028,,
"Valle de Juárez",,,,"MX14112","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,195.23422669,"v02","es",,,,"Valle de Juarez",19.81469145,-102.98363362,2.60161868023339,0.186290731525817
"Valle de Santiago",,,,"MX11042","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,819.63388266,"v02","es",,,,"Valle de Santiago",20.39680296,-101.25853429,,
"Valle de Zaragoza",,,,"MX08067","Chihuahua",,,,"MX08","México",,,,"MX",2021-06-18,,2954.30259163,"v02","es",,,,"Valle de Zaragoza",27.48070983,-105.81775961,,
"Valle Hermoso",,,,"MX28040","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,899.75283066,"v02","es",,,,"Valle Hermoso",25.7823793,-97.83498484,,
"Vallecillo",,,,"MX19050","Nuevo León",,,,"MX19","México",,,,"MX",2021-06-18,,1764.94595513,"v02","es",,,,"Vallecillo",26.64076552,-99.90778701,,
"Valparaíso",,,,"MX32049","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,5708.35996726,"v02","es",,,,"Valparaiso",22.66543613,-103.52626565,,
"Vanegas",,,,"MX24044","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,2799.47780635,"v02","es",,,,"Vanegas",24.14348556,-100.94816244,,
"Vega de Alatorre",,,,"MX30192","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,336.70564644,"v02","es",,,,"Vega de Alatorre",19.99226793,-96.72047535,2.59488854503094,0.18580967044295
"Venado",,,,"MX24045","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,1300.99665686,"v02","es",,,,"Venado",22.92228771,-101.09909491,,
"Venustiano Carranza",,,,"MX07106","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,1359.98888883,"v02","es",,,,"Venustiano Carranza",16.30898431,-92.63793477,,
"Venustiano Carranza",,,,"MX09017","Distrito Federal",,,,"MX09","México",,,,"MX",2021-06-18,,33.86337231,"v02","es",,,,"Venustiano Carranza",19.43239605,-99.08806285,3.54930274664054,0.824486176679077
"Venustiano Carranza",,,,"MX16103","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,227.63072245,"v02","es",,,,"Venustiano Carranza",20.14585502,-102.68350736,2.60306406929519,0.18648881075733
"Venustiano Carranza",,,,"MX21194","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,316.54084292,"v02","es",,,,"Venustiano Carranza",20.50503539,-97.68241471,,
"Veracruz",,,,"MX30193","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,245.34406861,"v02","es",,,,"Veracruz",19.18370673,-96.21553866,,
"Vetagrande",,,,"MX32050","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,159.94199335,"v02","es",,,,"Vetagrande",22.87075039,-102.44445289,,
"Vicente Guerrero",,,,"MX10038","Durango",,,,"MX10","México",,,,"MX",2021-06-18,,369.70788411,"v02","es",,,,"Vicente Guerrero",23.72721624,-103.9464211,,
"Vicente Guerrero",,,,"MX21195","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,261.278222,"v02","es",,,,"Vicente Guerrero",18.53562985,-97.17300057,3.38238383177986,0.591983346843418
"Victoria",,,,"MX11043","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,1047.36541937,"v02","es",,,,"Victoria",21.38638455,-100.23889533,,
"Victoria",,,,"MX28041","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,1463.5681,"v02","es",,,,"Victoria",23.68894028,-99.12909176,,
"Viesca",,,,"MX05036","Coahuila de Zaragoza",,,,"MX05","México",,,,"MX",2021-06-18,,4401.75916458,"v02","es",,,,"Viesca",25.19001797,-102.86091156,,
"Villa Aldama",,,,"MX30194","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,51.4522467,"v02","es",,,,"Villa Aldama",19.65181012,-97.19783212,3.00363473945117,0.338320661841398
"Villa Comaltitlán",,,,"MX07071","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,445.46233265,"v02","es",,,,"Villa Comaltitlan",15.17097321,-92.61288635,,
"Villa Corona",,,,"MX14114","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,318.17702846,"v02","es",,,,"Villa Corona",20.38914287,-103.68552716,,
"Villa Corzo",,,,"MX07107","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,2754.97493432,"v02","es",,,,"Villa Corzo",16.1370455,-93.261366,,
"Villa de Allende",,,,"MX15111","México",,,,"MX15","México",,,,"MX",2021-06-18,,309.54779149,"v02","es",,,,"Villa de Allende",19.394642,-100.14267742,3.58928384857727,0.896821214600988
"Villa de Álvarez",,,,"MX06010","Colima",,,,"MX06","México",,,,"MX",2021-06-18,,287.99037984,"v02","es",,,,"Villa de Alvarez",19.32658862,-103.92566146,,
"Villa de Arista",,,,"MX24056","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,586.7420062,"v02","es",,,,"Villa de Arista",22.66849323,-100.79798967,,
"Villa de Arriaga",,,,"MX24046","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,878.13772279,"v02","es",,,,"Villa de Arriaga",21.98174661,-101.21356559,,
"Villa de Chilapa de Díaz",,,,"MX20405","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,174.93782577,"v02","es",,,,"Villa de Chilapa de Diaz",17.59496052,-97.65032275,3.70562773327318,1.21814868303335
"Villa de Cos",,,,"MX32051","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,6669.43472982,"v02","es",,,,"Villa de Cos",23.52908949,-102.11732963,,
"Villa de Etla",,,,"MX20338","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,8.26643418,"v02","es",,,,"Villa de Etla",17.197111,-96.79628666,3.51075894180607,0.732163536603574
"Villa de Guadalupe",,,,"MX24047","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,1912.44700752,"v02","es",,,,"Villa de Guadalupe",23.27592827,-100.77612033,,
"Villa de la Paz",,,,"MX24048","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,143.84948697,"v02","es",,,,"Villa de la Paz",23.65509979,-100.76024994,,
"Villa de Ramos",,,,"MX24049","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,2492.22269707,"v02","es",,,,"Villa de Ramos",22.91471614,-101.87689194,,
"Villa de Reyes",,,,"MX24050","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,1019.87880131,"v02","es",,,,"Villa de Reyes",21.83475458,-101.00412731,,
"Villa de Tamazulápam del Progreso",,,,"MX20540","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,143.92186735,"v02","es",,,,"Villa de Tamazulapam del Progreso",17.69482886,-97.57806658,3.72121055590112,1.21255122568723
"Villa de Tezontepec",,,,"MX13066","Hidalgo",,,,"MX13","México",,,,"MX",2021-06-18,,90.72784185,"v02","es",,,,"Villa de Tezontepec",19.91440237,-98.80031128,3.26645162342152,0.499543317832186
"Villa de Tututepec de Melchor Ocampo",,,,"MX20334","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,1180.11183282,"v02","es",,,,"Villa de Tututepec de Melchor Ocampo",16.09879177,-97.56442715,3.87622434074382,1.27537380229135
"Villa de Zaachila",,,,"MX20565","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,81.42365143,"v02","es",,,,"Villa de Zaachila",16.95290211,-96.78394665,3.49955379681938,0.734429383364874
"Villa del Carbón",,,,"MX15112","México",,,,"MX15","México",,,,"MX",2021-06-18,,303.39622366,"v02","es",,,,"Villa del Carbon",19.74446362,-99.45206532,3.44357687842272,0.665807572006509
"Villa Díaz Ordaz",,,,"MX20560","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,283.31694951,"v02","es",,,,"Villa Diaz Ordaz",17.05404797,-96.38128971,3.26358509797993,0.502313353125105
"Villa García",,,,"MX32052","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,341.73911368,"v02","es",,,,"Villa Garcia",22.12535215,-101.90189172,,
"Villa González Ortega",,,,"MX32053","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,431.93788917,"v02","es",,,,"Villa Gonzalez Ortega",22.54390349,-101.93899891,,
"Villa Guerrero",,,,"MX14115","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,673.30076975,"v02","es",,,,"Villa Guerrero",22.01937967,-103.67905175,,
"Villa Guerrero",,,,"MX15113","México",,,,"MX15","México",,,,"MX",2021-06-18,,229.31966577,"v02","es",,,,"Villa Guerrero",18.94140705,-99.68253322,3.80985706737179,1.43627019945394
"Villa Hidalgo",,,,"MX14116","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,452.94379737,"v02","es",,,,"Villa Hidalgo",21.66292634,-102.58348543,,
"Villa Hidalgo",,,,"MX20038","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,58.98201313,"v02","es",,,,"Villa Hidalgo",17.18442463,-96.15459116,,
"Villa Hidalgo",,,,"MX24051","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,1496.49093086,"v02","es",,,,"Villa Hidalgo",22.68217192,-100.62959372,,
"Villa Hidalgo",,,,"MX26067","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,1471.49088023,"v02","es",,,,"Villa Hidalgo",30.25796751,-109.35284041,,
"Villa Hidalgo",,,,"MX32054","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,375.35872369,"v02","es",,,,"Villa Hidalgo",22.40669691,-101.72224921,,
"Villa Juárez",,,,"MX24052","San Luis Potosí",,,,"MX24","México",,,,"MX",2021-06-18,,640.10555742,"v02","es",,,,"Villa Juarez",22.29207418,-100.21950269,,
"Villa Pesqueira",,,,"MX26068","Sonora",,,,"MX26","México",,,,"MX",2021-06-18,,1123.2363515,"v02","es",,,,"Villa Pesqueira",29.13691883,-109.991392,,
"Villa Purificación",,,,"MX14068","Jalisco",,,,"MX14","México",,,,"MX",2021-06-18,,1848.08040236,"v02","es",,,,"Villa Purificacion",19.82320789,-104.73273785,,
"Villa Sola de Vega",,,,"MX20277","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,972.98866443,"v02","es",,,,"Villa Sola de Vega",16.57160824,-97.10354143,4.28624717373056,1.84612510724318
"Villa Talea de Castro",,,,"MX20280","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,61.06738062,"v02","es",,,,"Villa Talea de Castro",17.37093597,-96.22948032,,
"Villa Tejúpam de la Unión",,,,"MX20486","Oaxaca",,,,"MX20","México",,,,"MX",2021-06-18,,141.49160059,"v02","es",,,,"Villa Tejupam de la Union",17.66466013,-97.45556058,3.68542473306918,1.11162808607689
"Villa Unión",,,,"MX05037","Coahuila de Zaragoza",,,,"MX05","México",,,,"MX",2021-06-18,,1854.53291097,"v02","es",,,,"Villa Union",28.09638574,-100.79781259,,
"Villa Victoria",,,,"MX15114","México",,,,"MX15","México",,,,"MX",2021-06-18,,424.79533975,"v02","es",,,,"Villa Victoria",19.43234737,-99.96031814,3.57240814169828,0.86668583677616
"Villaflores",,,,"MX07108","Chiapas",,,,"MX07","México",,,,"MX",2021-06-18,,1901.39238998,"v02","es",,,,"Villaflores",16.37550231,-93.3589334,,
"Villagrán",,,,"MX11044","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,128.48434451,"v02","es",,,,"Villagran",20.54640833,-100.99406987,,
"Villagrán",,,,"MX28042","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,1288.24962169,"v02","es",,,,"Villagran",24.58791621,-99.31064136,,
"Villaldama",,,,"MX19051","Nuevo León",,,,"MX19","México",,,,"MX",2021-06-18,,879.33533874,"v02","es",,,,"Villaldama",26.47074704,-100.37070644,,
"Villamar",,,,"MX16104","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,350.16798637,"v02","es",,,,"Villamar",19.99176775,-102.57937897,2.68226938611803,0.20983735862849
"Villanueva",,,,"MX32055","Zacatecas",,,,"MX32","México",,,,"MX",2021-06-18,,2179.15835188,"v02","es",,,,"Villanueva",22.33530128,-102.84335268,,
"Vista Hermosa",,,,"MX16105","Michoacán de Ocampo",,,,"MX16","México",,,,"MX",2021-06-18,,147.59751663,"v02","es",,,,"Vista Hermosa",20.26309768,-102.48314079,,
"Xalapa",,,,"MX30087","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,124.58726191,"v02","es",,,,"Xalapa",19.5420332,-96.89982696,2.92380986007035,0.301851992817628
"Xalatlaco",,,,"MX15043","México",,,,"MX15","México",,,,"MX",2021-06-18,,108.22483192,"v02","es",,,,"Xalatlaco",19.16598179,-99.3719255,3.69973807208234,1.13073647842296
"Xalisco",,,,"MX18008","Nayarit",,,,"MX18","México",,,,"MX",2021-06-18,,503.75088818,"v02","es",,,,"Xalisco",21.39924219,-104.94217801,,
"Xaloztoc",,,,"MX29039","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,41.51170742,"v02","es",,,,"Xaloztoc",19.41230011,-98.04254855,3.34556025104265,0.565007519609178
"Xalpatláhuac",,,,"MX12069","Guerrero",,,,"MX12","México",,,,"MX",2021-06-18,,226.63091973,"v02","es",,,,"Xalpatlahuac",17.42855854,-98.48245492,4.25618080962852,3.8031388487522
"Xaltocan",,,,"MX29040","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,102.81324576,"v02","es",,,,"Xaltocan",19.41930745,-98.2448523,3.37034182848145,0.591943072078783
"Xayacatlán de Bravo",,,,"MX21196","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,60.31084781,"v02","es",,,,"Xayacatlan de Bravo",18.27591333,-97.95698835,3.76839164949544,1.31005425995938
"Xichú",,,,"MX11045","Guanajuato",,,,"MX11","México",,,,"MX",2021-06-18,,911.29054121,"v02","es",,,,"Xichu",21.35981841,-99.98056665,,
"Xico",,,,"MX30092","Veracruz de Ignacio de la Llave",,,,"MX30","México",,,,"MX",2021-06-18,,179.03429904,"v02","es",,,,"Xico",19.44577984,-97.07075693,2.93057597691238,0.304862886503856
"Xicohtzinco",,,,"MX29042","Tlaxcala",,,,"MX29","México",,,,"MX",2021-06-18,,7.31984962,"v02","es",,,,"Xicohtzinco",19.17237696,-98.23786629,3.43280683811674,0.685827471508062
"Xicoténcatl",,,,"MX28043","Tamaulipas",,,,"MX28","México",,,,"MX",2021-06-18,,870.73107933,"v02","es",,,,"Xicotencatl",22.98641455,-98.88369302,,
"Xicotepec",,,,"MX21197","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,312.52562609,"v02","es",,,,"Xicotepec",20.33146237,-97.90560096,,
"Xicotlán",,,,"MX21198","Puebla",,,,"MX21","México",,,,"MX",2021-06-18,,204.65222994,"v02","es",,,,"Xicotlan",18.11251554,-98.54707907,3.95633348563312,2.179837677195
