"state","municipality","year","quarter","remittances_musd","mean_intensity","event"
"Jalisco","La Barca",2016,1,13711.182,0,NA
"Jalisco","La Barca",2016,2,14770.377,0,NA
"Jalisco","La Barca",2016,3,13735.789,0,NA
"Jalisco","La Barca",2016,4,12560.149,0,NA
"Jalisco","La Barca",2017,1,13618.026,0,NA
"Jalisco","La Barca",2017,2,14985.927,0,NA
"Jalisco","La Barca",2017,3,14791.061,0,"2017_M7.1_matzaco"
"Jalisco","La Barca",2017,4,16035.018,0,NA
"Jalisco","La Barca",2018,1,15631.48,0,"2018_M7.2_pinotepa"
"Jalisco","La Barca",2018,2,18713.65,0,NA
"Jalisco","La Barca",2018,3,16371.336,0,NA
"Jalisco","La Barca",2018,4,18256.677,0,NA
"Jalisco","La Barca",2019,1,15955.002,0,"2019_M6.7_puerto_madero"
"Jalisco","La Barca",2019,2,18824.114,0,NA
"Jalisco","La Barca",2019,3,19605.166,0,NA
"Jalisco","La Barca",2019,4,18993.322,0,NA
"Jalisco","La Barca",2020,1,23954.501,0,NA
"Jalisco","La Barca",2020,2,23363.041,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","La Barca",2020,3,22369.973,0,NA
"Jalisco","La Barca",2020,4,23705.504,0,NA
"Jalisco","La Barca",2021,1,25159.741,0,NA
"Jalisco","La Barca",2021,2,30137.853,0,NA
"Jalisco","La Barca",2021,3,29202.551,0,"2021_M7.0_acapulco"
"Jalisco","La Barca",2021,4,30374.482,0,NA
"Jalisco","La Barca",2022,1,26745.425,0,NA
"Jalisco","La Barca",2022,2,29336.427,0,NA
"Jalisco","La Barca",2022,3,29494.926,4.30418085697168,"2022_M7.6_aguililla"
"Jalisco","La Barca",2022,4,28541.346,0,NA
"Jalisco","La Barca",2023,1,26981.078,0,NA
"Jalisco","La Barca",2023,2,30175.873,0,NA
"Jalisco","La Barca",2023,3,28755.293,0,NA
"Jalisco","La Barca",2023,4,27037.428,0,NA
"Jalisco","La Barca",2024,1,24760.241,0,NA
"Jalisco","La Barca",2024,2,28313.39,0,NA
"Jalisco","La Barca",2024,3,27404.728,0,NA
"Jalisco","La Barca",2024,4,26831.267,0,NA
"Jalisco","La Barca",2025,1,24891.674,0,NA
"Jalisco","La Barca",2025,2,24884.655,0,NA
"Jalisco","La Barca",2025,3,25272.36,0,NA
"Jalisco","La Barca",2025,4,25752.517,0,NA
"Jalisco","La Huerta",2013,1,1672.407,0,NA
"Jalisco","La Huerta",2013,2,2099.194,0,NA
"Jalisco","La Huerta",2013,3,1773.499,0,NA
"Jalisco","La Huerta",2013,4,1556.957,0,NA
"Jalisco","La Huerta",2014,1,1791.38,0,NA
"Jalisco","La Huerta",2014,2,2022.716,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","La Huerta",2014,3,1854.726,0,"2014_M6.9_puerto_madero"
"Jalisco","La Huerta",2014,4,2211.185,0,NA
"Jalisco","La Huerta",2015,1,2699.037,0,NA
"Jalisco","La Huerta",2015,2,2198.599,0,NA
"Jalisco","La Huerta",2015,3,2464.916,0,NA
"Jalisco","La Huerta",2015,4,2570.816,0,NA
"Jalisco","La Huerta",2016,1,2792.775,0,NA
"Jalisco","La Huerta",2016,2,2969.733,0,NA
"Jalisco","La Huerta",2016,3,3081.064,0,NA
"Jalisco","La Huerta",2016,4,2985.751,0,NA
"Jalisco","La Huerta",2017,1,3708.923,0,NA
"Jalisco","La Huerta",2017,2,4506.441,0,NA
"Jalisco","La Huerta",2017,3,4914.03,0,"2017_M7.1_matzaco"
"Jalisco","La Huerta",2017,4,5078.104,0,NA
"Jalisco","La Huerta",2018,1,4616.912,0,"2018_M7.2_pinotepa"
"Jalisco","La Huerta",2018,2,4785.613,0,NA
"Jalisco","La Huerta",2018,3,4059.515,0,NA
"Jalisco","La Huerta",2018,4,4255.604,0,NA
"Jalisco","La Huerta",2019,1,4170.815,0,"2019_M6.7_puerto_madero"
"Jalisco","La Huerta",2019,2,4736.569,0,NA
"Jalisco","La Huerta",2019,3,5444.57,0,NA
"Jalisco","La Huerta",2019,4,4962.995,0,NA
"Jalisco","La Huerta",2020,1,5856.048,0,NA
"Jalisco","La Huerta",2020,2,7043.083,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","La Huerta",2020,3,7408.831,0,NA
"Jalisco","La Huerta",2020,4,8038.594,0,NA
"Jalisco","La Huerta",2021,1,8541.113,0,NA
"Jalisco","La Huerta",2021,2,10157.554,0,NA
"Jalisco","La Huerta",2021,3,9799.282,0,"2021_M7.0_acapulco"
"Jalisco","La Huerta",2021,4,10393.28,0,NA
"Jalisco","La Huerta",2022,1,9072.582,0,NA
"Jalisco","La Huerta",2022,2,10615.561,0,NA
"Jalisco","La Huerta",2022,3,9885.304,4.23009268098492,"2022_M7.6_aguililla"
"Jalisco","La Huerta",2022,4,9827.602,0,NA
"Jalisco","La Huerta",2023,1,8869.622,0,NA
"Jalisco","La Huerta",2023,2,9473.651,0,NA
"Jalisco","La Huerta",2023,3,9170.296,0,NA
"Jalisco","La Huerta",2023,4,9095.59,0,NA
"Jalisco","La Huerta",2024,1,8104.882,0,NA
"Jalisco","La Huerta",2024,2,10028.285,0,NA
"Jalisco","La Huerta",2024,3,9207.314,0,NA
"Jalisco","La Huerta",2024,4,9603.588,0,NA
"Jalisco","La Huerta",2025,1,8448.536,0,NA
"Jalisco","La Huerta",2025,2,9095.539,0,NA
"Jalisco","La Huerta",2025,3,8869.744,0,NA
"Jalisco","La Huerta",2025,4,8934.048,0,NA
"Jalisco","La Manzanilla de la Paz",2013,1,910.119,0,NA
"Jalisco","La Manzanilla de la Paz",2013,2,1198.199,0,NA
"Jalisco","La Manzanilla de la Paz",2013,3,997.804,0,NA
"Jalisco","La Manzanilla de la Paz",2013,4,1020.575,0,NA
"Jalisco","La Manzanilla de la Paz",2014,1,1173.877,0,NA
"Jalisco","La Manzanilla de la Paz",2014,2,1302.593,3.20392585083493,"2014_M7.2_coyuquilla_norte"
"Jalisco","La Manzanilla de la Paz",2014,3,1135.958,0,"2014_M6.9_puerto_madero"
"Jalisco","La Manzanilla de la Paz",2014,4,1422.956,0,NA
"Jalisco","La Manzanilla de la Paz",2015,1,1349.882,0,NA
"Jalisco","La Manzanilla de la Paz",2015,2,1296.936,0,NA
"Jalisco","La Manzanilla de la Paz",2015,3,1449.529,0,NA
"Jalisco","La Manzanilla de la Paz",2015,4,1441.157,0,NA
"Jalisco","La Manzanilla de la Paz",2016,1,1532.739,0,NA
"Jalisco","La Manzanilla de la Paz",2016,2,1883.243,0,NA
"Jalisco","La Manzanilla de la Paz",2016,3,1837.859,0,NA
"Jalisco","La Manzanilla de la Paz",2016,4,1739.273,0,NA
"Jalisco","La Manzanilla de la Paz",2017,1,1645.751,0,NA
"Jalisco","La Manzanilla de la Paz",2017,2,1858.266,0,NA
"Jalisco","La Manzanilla de la Paz",2017,3,1710.529,0,"2017_M7.1_matzaco"
"Jalisco","La Manzanilla de la Paz",2017,4,1941.302,0,NA
"Jalisco","La Manzanilla de la Paz",2018,1,1832.076,0,"2018_M7.2_pinotepa"
"Jalisco","La Manzanilla de la Paz",2018,2,2175.898,0,NA
"Jalisco","La Manzanilla de la Paz",2018,3,1835.742,0,NA
"Jalisco","La Manzanilla de la Paz",2018,4,2121.449,0,NA
"Jalisco","La Manzanilla de la Paz",2019,1,1796.402,0,"2019_M6.7_puerto_madero"
"Jalisco","La Manzanilla de la Paz",2019,2,2424.82,0,NA
"Jalisco","La Manzanilla de la Paz",2019,3,2254.343,0,NA
"Jalisco","La Manzanilla de la Paz",2019,4,2100.515,0,NA
"Jalisco","La Manzanilla de la Paz",2020,1,2344.98,0,NA
"Jalisco","La Manzanilla de la Paz",2020,2,2163.843,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","La Manzanilla de la Paz",2020,3,2403.431,0,NA
"Jalisco","La Manzanilla de la Paz",2020,4,2166.616,0,NA
"Jalisco","La Manzanilla de la Paz",2021,1,2453.99,0,NA
"Jalisco","La Manzanilla de la Paz",2021,2,2932.579,0,NA
"Jalisco","La Manzanilla de la Paz",2021,3,2938.345,2.50463159315869,"2021_M7.0_acapulco"
"Jalisco","La Manzanilla de la Paz",2021,4,3156.16,0,NA
"Jalisco","La Manzanilla de la Paz",2022,1,2331.566,0,NA
"Jalisco","La Manzanilla de la Paz",2022,2,2786.109,0,NA
"Jalisco","La Manzanilla de la Paz",2022,3,2740.947,4.64653237147218,"2022_M7.6_aguililla"
"Jalisco","La Manzanilla de la Paz",2022,4,2254.323,0,NA
"Jalisco","La Manzanilla de la Paz",2023,1,1763.962,0,NA
"Jalisco","La Manzanilla de la Paz",2023,2,1661.411,0,NA
"Jalisco","La Manzanilla de la Paz",2023,3,1403.683,0,NA
"Jalisco","La Manzanilla de la Paz",2023,4,1466.818,0,NA
"Jalisco","La Manzanilla de la Paz",2024,1,1298.469,0,NA
"Jalisco","La Manzanilla de la Paz",2024,2,1474.634,0,NA
"Jalisco","La Manzanilla de la Paz",2024,3,1253.321,0,NA
"Jalisco","La Manzanilla de la Paz",2024,4,1296.614,0,NA
"Jalisco","La Manzanilla de la Paz",2025,1,1217.901,0,NA
"Jalisco","La Manzanilla de la Paz",2025,2,1253.117,0,NA
"Jalisco","La Manzanilla de la Paz",2025,3,1136.729,0,NA
"Jalisco","La Manzanilla de la Paz",2025,4,999.826,0,NA
"Jalisco","Lagos de Moreno",2013,1,11318.846,0,NA
"Jalisco","Lagos de Moreno",2013,2,14219.9,0,NA
"Jalisco","Lagos de Moreno",2013,3,12847.19,0,NA
"Jalisco","Lagos de Moreno",2013,4,13097.1,0,NA
"Jalisco","Lagos de Moreno",2014,1,12689.936,0,NA
"Jalisco","Lagos de Moreno",2014,2,13704.186,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Lagos de Moreno",2014,3,12586.657,0,"2014_M6.9_puerto_madero"
"Jalisco","Lagos de Moreno",2014,4,14165.202,0,NA
"Jalisco","Lagos de Moreno",2015,1,13570.567,0,NA
"Jalisco","Lagos de Moreno",2015,2,13426.187,0,NA
"Jalisco","Lagos de Moreno",2015,3,15404.539,0,NA
"Jalisco","Lagos de Moreno",2015,4,14660.95,0,NA
"Jalisco","Lagos de Moreno",2016,1,14658.808,0,NA
"Jalisco","Lagos de Moreno",2016,2,16073.39,0,NA
"Jalisco","Lagos de Moreno",2016,3,16100.618,0,NA
"Jalisco","Lagos de Moreno",2016,4,15972.81,0,NA
"Jalisco","Lagos de Moreno",2017,1,16759.163,0,NA
"Jalisco","Lagos de Moreno",2017,2,18626.147,0,NA
"Jalisco","Lagos de Moreno",2017,3,18955.277,0,"2017_M7.1_matzaco"
"Jalisco","Lagos de Moreno",2017,4,19357.034,0,NA
"Jalisco","Lagos de Moreno",2018,1,18061.711,0,"2018_M7.2_pinotepa"
"Jalisco","Lagos de Moreno",2018,2,21493.527,0,NA
"Jalisco","Lagos de Moreno",2018,3,21215.93,0,NA
"Jalisco","Lagos de Moreno",2018,4,21366.557,0,NA
"Jalisco","Lagos de Moreno",2019,1,19021.567,0,"2019_M6.7_puerto_madero"
"Jalisco","Lagos de Moreno",2019,2,22031.647,0,NA
"Jalisco","Lagos de Moreno",2019,3,23264.874,0,NA
"Jalisco","Lagos de Moreno",2019,4,21786.309,0,NA
"Jalisco","Lagos de Moreno",2020,1,21865.117,0,NA
"Jalisco","Lagos de Moreno",2020,2,24679.804,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Lagos de Moreno",2020,3,25167.018,0,NA
"Jalisco","Lagos de Moreno",2020,4,27614.36,0,NA
"Jalisco","Lagos de Moreno",2021,1,27362.572,0,NA
"Jalisco","Lagos de Moreno",2021,2,34292.763,0,NA
"Jalisco","Lagos de Moreno",2021,3,34970.022,0,"2021_M7.0_acapulco"
"Jalisco","Lagos de Moreno",2021,4,35554.186,0,NA
"Jalisco","Lagos de Moreno",2022,1,33012.147,0,NA
"Jalisco","Lagos de Moreno",2022,2,38239.253,0,NA
"Jalisco","Lagos de Moreno",2022,3,37758.449,0,"2022_M6.8_aguililla"
"Jalisco","Lagos de Moreno",2022,4,36674.214,0,NA
"Jalisco","Lagos de Moreno",2023,1,33072.461,0,NA
"Jalisco","Lagos de Moreno",2023,2,35246.931,0,NA
"Jalisco","Lagos de Moreno",2023,3,35706.182,0,NA
"Jalisco","Lagos de Moreno",2023,4,34383.278,0,NA
"Jalisco","Lagos de Moreno",2024,1,31200.399,0,NA
"Jalisco","Lagos de Moreno",2024,2,37814.06,0,NA
"Jalisco","Lagos de Moreno",2024,3,39309.478,0,NA
"Jalisco","Lagos de Moreno",2024,4,37713.393,0,NA
"Jalisco","Lagos de Moreno",2025,1,34039.313,0,NA
"Jalisco","Lagos de Moreno",2025,2,36347.024,0,NA
"Jalisco","Lagos de Moreno",2025,3,38991.271,0,NA
"Jalisco","Lagos de Moreno",2025,4,36221.333,0,NA
"Jalisco","Magdalena",2013,1,1961.617,0,NA
"Jalisco","Magdalena",2013,2,2435.08,0,NA
"Jalisco","Magdalena",2013,3,2324.875,0,NA
"Jalisco","Magdalena",2013,4,2231.518,0,NA
"Jalisco","Magdalena",2014,1,2441.894,0,NA
"Jalisco","Magdalena",2014,2,3155.521,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Magdalena",2014,3,2999.17,0,"2014_M6.9_puerto_madero"
"Jalisco","Magdalena",2014,4,3178.785,0,NA
"Jalisco","Magdalena",2015,1,3388.672,0,NA
"Jalisco","Magdalena",2015,2,3399.365,0,NA
"Jalisco","Magdalena",2015,3,3718.463,0,NA
"Jalisco","Magdalena",2015,4,3434.87,0,NA
"Jalisco","Magdalena",2016,1,3586.144,0,NA
"Jalisco","Magdalena",2016,2,4527.503,0,NA
"Jalisco","Magdalena",2016,3,4510.51,0,NA
"Jalisco","Magdalena",2016,4,4306.643,0,NA
"Jalisco","Magdalena",2017,1,4383.015,0,NA
"Jalisco","Magdalena",2017,2,4909.415,0,NA
"Jalisco","Magdalena",2017,3,4916.184,0,"2017_M7.1_matzaco"
"Jalisco","Magdalena",2017,4,5235.304,0,NA
"Jalisco","Magdalena",2018,1,4634.401,0,"2018_M7.2_pinotepa"
"Jalisco","Magdalena",2018,2,5999.164,0,NA
"Jalisco","Magdalena",2018,3,5726.236,0,NA
"Jalisco","Magdalena",2018,4,5904.816,0,NA
"Jalisco","Magdalena",2019,1,4946.502,0,"2019_M6.7_puerto_madero"
"Jalisco","Magdalena",2019,2,6539.161,0,NA
"Jalisco","Magdalena",2019,3,6744.986,0,NA
"Jalisco","Magdalena",2019,4,5968.984,0,NA
"Jalisco","Magdalena",2020,1,6248.898,0,NA
"Jalisco","Magdalena",2020,2,7162.665,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Magdalena",2020,3,7619.841,0,NA
"Jalisco","Magdalena",2020,4,7619.35,0,NA
"Jalisco","Magdalena",2021,1,7651.142,0,NA
"Jalisco","Magdalena",2021,2,9828.332,0,NA
"Jalisco","Magdalena",2021,3,9338.349,0,"2021_M7.0_acapulco"
"Jalisco","Magdalena",2021,4,9103.925,0,NA
"Jalisco","Magdalena",2022,1,8000.768,0,NA
"Jalisco","Magdalena",2022,2,10803.083,0,NA
"Jalisco","Magdalena",2022,3,10617.375,4.12928069839122,"2022_M7.6_aguililla"
"Jalisco","Magdalena",2022,4,9946.502,0,NA
"Jalisco","Magdalena",2023,1,9392.83,0,NA
"Jalisco","Magdalena",2023,2,10902.976,0,NA
"Jalisco","Magdalena",2023,3,11140.957,0,NA
"Jalisco","Magdalena",2023,4,10042.53,0,NA
"Jalisco","Magdalena",2024,1,9103.478,0,NA
"Jalisco","Magdalena",2024,2,11500.338,0,NA
"Jalisco","Magdalena",2024,3,11682.884,0,NA
"Jalisco","Magdalena",2024,4,10573.326,0,NA
"Jalisco","Magdalena",2025,1,9521.541,0,NA
"Jalisco","Magdalena",2025,2,10334.587,0,NA
"Jalisco","Magdalena",2025,3,10014.268,0,NA
"Jalisco","Magdalena",2025,4,10184.48,0,NA
"Jalisco","Mascota",2013,1,1749.736,0,NA
"Jalisco","Mascota",2013,2,2962.013,0,NA
"Jalisco","Mascota",2013,3,2425.211,0,NA
"Jalisco","Mascota",2013,4,2054.023,0,NA
"Jalisco","Mascota",2014,1,2118.375,0,NA
"Jalisco","Mascota",2014,2,2352.442,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Mascota",2014,3,2335.317,0,"2014_M6.9_puerto_madero"
"Jalisco","Mascota",2014,4,2794.133,0,NA
"Jalisco","Mascota",2015,1,3038.016,0,NA
"Jalisco","Mascota",2015,2,2474.074,0,NA
"Jalisco","Mascota",2015,3,3007.773,0,NA
"Jalisco","Mascota",2015,4,3141.499,0,NA
"Jalisco","Mascota",2016,1,3217.901,0,NA
"Jalisco","Mascota",2016,2,3523.784,0,NA
"Jalisco","Mascota",2016,3,3480.642,0,NA
"Jalisco","Mascota",2016,4,3715.74,0,NA
"Jalisco","Mascota",2017,1,3378.477,0,NA
"Jalisco","Mascota",2017,2,3882.615,0,NA
"Jalisco","Mascota",2017,3,4114.319,0,"2017_M7.1_matzaco"
"Jalisco","Mascota",2017,4,4280.171,0,NA
"Jalisco","Mascota",2018,1,3767.993,0,"2018_M7.2_pinotepa"
"Jalisco","Mascota",2018,2,4936.657,0,NA
"Jalisco","Mascota",2018,3,4407.758,0,NA
"Jalisco","Mascota",2018,4,5130.421,0,NA
"Jalisco","Mascota",2019,1,4008.985,0,"2019_M6.7_puerto_madero"
"Jalisco","Mascota",2019,2,4821.115,0,NA
"Jalisco","Mascota",2019,3,4941.557,0,NA
"Jalisco","Mascota",2019,4,4832.289,0,NA
"Jalisco","Mascota",2020,1,5399.383,0,NA
"Jalisco","Mascota",2020,2,5259.537,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Mascota",2020,3,4708.06,0,NA
"Jalisco","Mascota",2020,4,5812.638,0,NA
"Jalisco","Mascota",2021,1,5964.746,0,NA
"Jalisco","Mascota",2021,2,7702.17,0,NA
"Jalisco","Mascota",2021,3,7442.003,0,"2021_M7.0_acapulco"
"Jalisco","Mascota",2021,4,8138.738,0,NA
"Jalisco","Mascota",2022,1,6609.45,0,NA
"Jalisco","Mascota",2022,2,7899.341,0,NA
"Jalisco","Mascota",2022,3,8170.169,4.03903413206719,"2022_M7.6_aguililla"
"Jalisco","Mascota",2022,4,7893.867,0,NA
"Jalisco","Mascota",2023,1,7370.165,0,NA
"Jalisco","Mascota",2023,2,8689.353,0,NA
"Jalisco","Mascota",2023,3,8725.412,0,NA
"Jalisco","Mascota",2023,4,8509.803,0,NA
"Jalisco","Mascota",2024,1,7379.456,0,NA
"Jalisco","Mascota",2024,2,8313.937,0,NA
"Jalisco","Mascota",2024,3,8610.556,0,NA
"Jalisco","Mascota",2024,4,8933.087,0,NA
"Jalisco","Mascota",2025,1,7551.84,0,NA
"Jalisco","Mascota",2025,2,6801.411,0,NA
"Jalisco","Mascota",2025,3,7306.413,0,NA
"Jalisco","Mascota",2025,4,8171.207,0,NA
"Jalisco","Mazamitla",2013,1,1180.328,0,NA
"Jalisco","Mazamitla",2013,2,1747.557,0,NA
"Jalisco","Mazamitla",2013,3,1637.949,0,NA
"Jalisco","Mazamitla",2013,4,1686.726,0,NA
"Jalisco","Mazamitla",2014,1,1836.718,0,NA
"Jalisco","Mazamitla",2014,2,2029.659,3.26895679661408,"2014_M7.2_coyuquilla_norte"
"Jalisco","Mazamitla",2014,3,1988.67,0,"2014_M6.9_puerto_madero"
"Jalisco","Mazamitla",2014,4,2394.785,0,NA
"Jalisco","Mazamitla",2015,1,2172.303,0,NA
"Jalisco","Mazamitla",2015,2,2281.333,0,NA
"Jalisco","Mazamitla",2015,3,2801.446,0,NA
"Jalisco","Mazamitla",2015,4,2691.973,0,NA
"Jalisco","Mazamitla",2016,1,2609.162,0,NA
"Jalisco","Mazamitla",2016,2,3160.019,0,NA
"Jalisco","Mazamitla",2016,3,2835.184,0,NA
"Jalisco","Mazamitla",2016,4,2571.764,0,NA
"Jalisco","Mazamitla",2017,1,1904.079,0,NA
"Jalisco","Mazamitla",2017,2,2018.897,0,NA
"Jalisco","Mazamitla",2017,3,1892.366,0,"2017_M7.1_matzaco"
"Jalisco","Mazamitla",2017,4,1891.502,0,NA
"Jalisco","Mazamitla",2018,1,1522.49,0,"2018_M7.2_pinotepa"
"Jalisco","Mazamitla",2018,2,1996.235,0,NA
"Jalisco","Mazamitla",2018,3,1440.432,0,NA
"Jalisco","Mazamitla",2018,4,1816.356,0,NA
"Jalisco","Mazamitla",2019,1,1521.36,0,"2019_M6.7_puerto_madero"
"Jalisco","Mazamitla",2019,2,1762.796,0,NA
"Jalisco","Mazamitla",2019,3,1705.504,0,NA
"Jalisco","Mazamitla",2019,4,1618.66,0,NA
"Jalisco","Mazamitla",2020,1,1626.815,0,NA
"Jalisco","Mazamitla",2020,2,1488.305,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Mazamitla",2020,3,1518.845,0,NA
"Jalisco","Mazamitla",2020,4,1350.754,0,NA
"Jalisco","Mazamitla",2021,1,1507.755,0,NA
"Jalisco","Mazamitla",2021,2,1610.06,0,NA
"Jalisco","Mazamitla",2021,3,1431.119,2.56605790446945,"2021_M7.0_acapulco"
"Jalisco","Mazamitla",2021,4,1484.823,0,NA
"Jalisco","Mazamitla",2022,1,2944.017,0,NA
"Jalisco","Mazamitla",2022,2,3897.723,0,NA
"Jalisco","Mazamitla",2022,3,4129.96,4.79794296666779,"2022_M7.6_aguililla"
"Jalisco","Mazamitla",2022,4,3888.479,0,NA
"Jalisco","Mazamitla",2023,1,4068.04,0,NA
"Jalisco","Mazamitla",2023,2,4373.924,0,NA
"Jalisco","Mazamitla",2023,3,4562.079,0,NA
"Jalisco","Mazamitla",2023,4,4543.785,0,NA
"Jalisco","Mazamitla",2024,1,4652.52,0,NA
"Jalisco","Mazamitla",2024,2,5617.337,0,NA
"Jalisco","Mazamitla",2024,3,6089.135,0,NA
"Jalisco","Mazamitla",2024,4,5769.538,0,NA
"Jalisco","Mazamitla",2025,1,5144.474,0,NA
"Jalisco","Mazamitla",2025,2,5637.094,0,NA
"Jalisco","Mazamitla",2025,3,5589.381,0,NA
"Jalisco","Mazamitla",2025,4,5896.661,0,NA
"Jalisco","Mexticacán",2013,1,660.897,0,NA
"Jalisco","Mexticacán",2013,2,803.386,0,NA
"Jalisco","Mexticacán",2013,3,705.588,0,NA
"Jalisco","Mexticacán",2013,4,688.797,0,NA
"Jalisco","Mexticacán",2014,1,703.009,0,NA
"Jalisco","Mexticacán",2014,2,689.182,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Mexticacán",2014,3,672.141,0,"2014_M6.9_puerto_madero"
"Jalisco","Mexticacán",2014,4,789.182,0,NA
"Jalisco","Mexticacán",2015,1,992.241,0,NA
"Jalisco","Mexticacán",2015,2,927.79,0,NA
"Jalisco","Mexticacán",2015,3,1067.956,0,NA
"Jalisco","Mexticacán",2015,4,1112.14,0,NA
"Jalisco","Mexticacán",2016,1,1072.94,0,NA
"Jalisco","Mexticacán",2016,2,1199.644,0,NA
"Jalisco","Mexticacán",2016,3,1235.121,0,NA
"Jalisco","Mexticacán",2016,4,1244.938,0,NA
"Jalisco","Mexticacán",2017,1,1174.482,0,NA
"Jalisco","Mexticacán",2017,2,971.362,0,NA
"Jalisco","Mexticacán",2017,3,1281.614,0,"2017_M7.1_matzaco"
"Jalisco","Mexticacán",2017,4,1489.534,0,NA
"Jalisco","Mexticacán",2018,1,1259.485,0,"2018_M7.2_pinotepa"
"Jalisco","Mexticacán",2018,2,1619.753,0,NA
"Jalisco","Mexticacán",2018,3,1298.232,0,NA
"Jalisco","Mexticacán",2018,4,1650.852,0,NA
"Jalisco","Mexticacán",2019,1,1385.568,0,"2019_M6.7_puerto_madero"
"Jalisco","Mexticacán",2019,2,1508.919,0,NA
"Jalisco","Mexticacán",2019,3,1746.218,0,NA
"Jalisco","Mexticacán",2019,4,1615.038,0,NA
"Jalisco","Mexticacán",2020,1,1791.913,0,NA
"Jalisco","Mexticacán",2020,2,1980.544,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Mexticacán",2020,3,1999.414,0,NA
"Jalisco","Mexticacán",2020,4,1808.6,0,NA
"Jalisco","Mexticacán",2021,1,1723.893,0,NA
"Jalisco","Mexticacán",2021,2,1860.605,0,NA
"Jalisco","Mexticacán",2021,3,1841.016,0,"2021_M7.0_acapulco"
"Jalisco","Mexticacán",2021,4,1953.606,0,NA
"Jalisco","Mexticacán",2022,1,1185.889,0,NA
"Jalisco","Mexticacán",2022,2,1608.002,0,NA
"Jalisco","Mexticacán",2022,3,1916.058,0,"2022_M6.8_aguililla"
"Jalisco","Mexticacán",2022,4,1789.56,0,NA
"Jalisco","Mexticacán",2023,1,1414.159,0,NA
"Jalisco","Mexticacán",2023,2,1512.686,0,NA
"Jalisco","Mexticacán",2023,3,1674.514,0,NA
"Jalisco","Mexticacán",2023,4,1673.919,0,NA
"Jalisco","Mexticacán",2024,1,1197.664,0,NA
"Jalisco","Mexticacán",2024,2,1445.181,0,NA
"Jalisco","Mexticacán",2024,3,1752.944,0,NA
"Jalisco","Mexticacán",2024,4,1615.148,0,NA
"Jalisco","Mexticacán",2025,1,1370.164,0,NA
"Jalisco","Mexticacán",2025,2,1127.556,0,NA
"Jalisco","Mexticacán",2025,3,1282.404,0,NA
"Jalisco","Mexticacán",2025,4,1339.355,0,NA
"Jalisco","Mezquitic",2013,1,628.468,0,NA
"Jalisco","Mezquitic",2013,2,1151.143,0,NA
"Jalisco","Mezquitic",2013,3,931.059,0,NA
"Jalisco","Mezquitic",2013,4,945.959,0,NA
"Jalisco","Mezquitic",2014,1,897.087,0,NA
"Jalisco","Mezquitic",2014,2,943.758,0,"2014_M7.2_coyuquilla_norte"
"Jalisco","Mezquitic",2014,3,919.786,0,"2014_M6.9_puerto_madero"
"Jalisco","Mezquitic",2014,4,1153.206,0,NA
"Jalisco","Mezquitic",2015,1,1037.005,0,NA
"Jalisco","Mezquitic",2015,2,1010.186,0,NA
"Jalisco","Mezquitic",2015,3,1079.853,0,NA
"Jalisco","Mezquitic",2015,4,1196.931,0,NA
"Jalisco","Mezquitic",2016,1,1187.941,0,NA
"Jalisco","Mezquitic",2016,2,1397.256,0,NA
"Jalisco","Mezquitic",2016,3,1279.469,0,NA
"Jalisco","Mezquitic",2016,4,1554.458,0,NA
"Jalisco","Mezquitic",2017,1,1401.513,0,NA
"Jalisco","Mezquitic",2017,2,1497.188,0,NA
"Jalisco","Mezquitic",2017,3,1340.001,0,"2017_M7.1_matzaco"
"Jalisco","Mezquitic",2017,4,1399.169,0,NA
"Jalisco","Mezquitic",2018,1,1358.65,0,"2018_M7.2_pinotepa"
"Jalisco","Mezquitic",2018,2,1721.844,0,NA
"Jalisco","Mezquitic",2018,3,1540.871,0,NA
"Jalisco","Mezquitic",2018,4,2014.934,0,NA
"Jalisco","Mezquitic",2019,1,1665.118,0,"2019_M6.7_puerto_madero"
"Jalisco","Mezquitic",2019,2,1971.767,0,NA
"Jalisco","Mezquitic",2019,3,1815.964,0,NA
"Jalisco","Mezquitic",2019,4,1966.057,0,NA
"Jalisco","Mezquitic",2020,1,1978.532,0,NA
"Jalisco","Mezquitic",2020,2,1776.929,0,"2020_M7.4_Santa_Maria_Xadani"
"Jalisco","Mezquitic",2020,3,1659.483,0,NA
"Jalisco","Mezquitic",2020,4,1853.492,0,NA
"Jalisco","Mezquitic",2021,1,1858.817,0,NA
"Jalisco","Mezquitic",2021,2,2205.843,0,NA
"Jalisco","Mezquitic",2021,3,1953.353,0,"2021_M7.0_acapulco"
"Jalisco","Mezquitic",2021,4,2040.08,0,NA
